Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
355030811000118;1;0;74720;74720;0;0;4;10;23;9;2;0;0;0;3;
355030811000119;1;0;552342;552342;0;3;5;35;89;78;25;12;7;0;20;
355030811000120;1;0;292575;292575;0;0;1;14;43;48;11;10;3;0;4;
355030811000121;1;0;568155;568155;0;0;4;30;81;79;31;16;2;3;19;
355030811000122;1;1;554759;554259;500;1;5;28;85;91;30;12;4;2;12;
355030811000123;1;0;320363;320363;0;0;4;14;47;59;18;10;3;0;3;
355030811000124;1;0;621630;621630;0;0;0;11;45;71;32;19;10;2;1;
355030811000125;1;0;576475;576475;0;0;3;21;69;77;27;15;5;3;3;
355030811000126;1;0;677638;677638;0;1;2;36;90;96;32;22;6;3;8;
355030811000127;1;0;304250;304250;0;1;5;16;47;60;12;3;2;0;4;
355030811000128;1;0;243558;243558;0;0;1;14;27;38;10;5;4;1;18;
355030811000129;1;0;832675;832675;0;3;8;20;70;112;51;28;8;2;5;
355030811000130;1;0;626491;626491;0;1;10;39;84;96;30;24;8;0;9;
355030811000131;1;0;594254;594254;0;1;10;47;118;98;36;9;2;0;18;
355030811000132;1;0;385031;385031;0;0;7;41;64;73;14;8;1;0;0;
355030811000133;1;0;273936;273936;0;0;8;56;64;42;8;6;0;0;7;
355030811000134;1;0;577053;577053;0;1;11;57;121;109;26;7;3;0;8;
355030811000135;1;4;216606;207606;9000;3;3;10;40;35;7;8;3;0;6;
355030811000136;1;1;322331;321131;1200;1;9;34;80;64;9;2;0;0;5;
355030811000137;1;0;900074;900074;0;0;27;74;159;166;42;10;5;0;31;
355030811000138;1;0;551770;551770;0;1;7;30;103;79;30;5;1;2;13;
355030811000139;1;0;262466;262466;0;1;5;35;59;47;11;1;1;0;12;
355030811000140;1;0;1527364;1527364;0;4;42;199;302;218;44;37;13;1;47;
355030811000141;1;0;150912;150912;0;1;10;27;48;29;2;0;0;0;12;
355030811000142;1;1;240798;238298;2500;1;13;35;67;38;12;2;0;0;10;
355030811000143;1;0;387688;387688;0;6;13;56;117;64;10;5;0;0;6;
355030811000144;1;0;152540;152540;0;0;2;6;53;37;2;0;0;0;8;
355030811000145;1;0;461285;461285;0;1;18;70;102;76;9;5;1;0;17;
355030811000146;1;0;404270;404270;0;0;0;55;161;5;0;0;0;0;0;
355030811000147;1;0;253750;253750;0;0;1;23;106;5;0;0;0;0;0;
355030811000148;1;0;329156;329156;0;0;2;15;69;78;13;2;1;0;30;
355030811000149;1;0;287740;287740;0;2;17;50;85;39;5;2;1;0;14;
355030811000150;1;0;256672;256672;0;1;3;19;37;36;16;8;1;0;61;
355030811000151;1;0;724155;724155;0;0;1;17;76;136;73;6;1;0;1;
355030811000152;1;0;438305;438305;0;0;1;22;65;75;22;9;0;1;10;
355030811000153;1;0;432420;432420;0;1;9;33;69;72;16;13;1;0;18;
355030811000154;1;0;679702;679702;0;0;7;33;71;97;47;15;5;1;7;
355030811000155;1;0;306361;306361;0;0;2;15;34;52;13;9;7;0;3;
355030811000156;1;0;574123;574123;0;1;4;32;81;95;26;16;4;0;9;
355030811000157;1;0;631286;631286;0;3;9;35;88;108;38;14;3;0;6;
355030811000158;1;0;215804;215804;0;1;4;17;28;35;16;1;1;0;4;
355030811000159;1;0;604156;604156;0;2;13;32;102;80;32;15;9;0;7;
355030811000160;1;0;322202;322202;0;0;3;20;57;49;23;7;1;0;7;
355030811000161;1;0;433763;433763;0;0;4;22;55;74;27;7;2;0;3;
355030811000162;1;0;510449;510449;0;7;13;66;93;79;21;13;1;0;7;
355030811000163;1;0;129242;129242;0;0;4;10;18;20;9;2;1;0;10;
355030811000164;1;0;464331;464331;0;4;14;67;139;101;12;1;0;0;11;
355030811000165;1;0;420239;420239;0;1;14;57;124;64;12;5;0;0;7;
355030811000166;1;0;225668;225668;0;1;13;36;48;54;5;2;0;0;10;
355030811000167;1;0;220030;220030;0;3;33;56;88;24;5;0;1;0;52;
355030811000168;1;0;332714;332714;0;0;8;42;95;66;3;1;0;0;17;
355030811000169;1;0;247534;247534;0;0;8;22;69;40;8;5;0;0;16;
355030811000171;1;0;402198;402198;0;3;12;57;114;65;11;6;1;0;25;
355030811000172;1;0;561664;561664;0;1;10;43;87;125;23;2;1;0;25;
355030811000173;1;0;154271;154271;0;0;8;26;55;19;3;0;0;0;14;
355030811000174;1;0;481400;481400;0;1;6;39;94;91;22;7;1;0;23;
355030811000175;1;0;78595;78595;0;0;3;18;20;13;0;0;0;0;2;
355030811000176;1;0;478263;478263;0;0;8;59;139;82;10;4;0;0;3;
355030811000177;1;0;664682;664682;0;1;18;62;145;119;21;14;0;0;12;
355030811000178;1;0;702585;702585;0;3;13;56;152;125;33;10;5;1;12;
355030811000179;1;0;436548;436548;0;2;18;73;143;95;2;1;0;0;8;
355030811000180;1;0;435859;435859;0;0;7;40;104;73;9;4;1;0;7;
355030811000181;1;0;340405;340405;0;0;12;55;96;57;6;4;2;0;7;
355030811000182;1;0;476149;476149;0;2;4;36;92;81;28;18;1;0;11;
355030811000183;1;0;603812;603812;0;1;3;43;106;100;28;13;6;0;8;
355030811000184;1;0;364373;364373;0;4;17;61;91;50;5;1;1;0;6;
355030811000185;1;0;397165;397165;0;1;9;24;67;54;22;6;4;0;3;
355030811000186;1;0;353628;353628;0;1;16;71;124;54;2;3;0;0;16;
355030811000187;1;0;299389;299389;0;2;16;44;87;64;6;2;0;0;4;
355030811000188;1;0;510137;510137;0;2;32;110;138;87;10;1;0;0;20;
355030811000189;1;0;502439;502439;0;2;15;79;168;78;15;5;2;0;13;
355030811000190;1;0;133695;133695;0;0;2;17;35;24;6;0;0;0;9;
355030811000191;1;0;248494;248494;0;6;12;43;70;46;7;1;1;0;58;
355030811000192;1;0;336517;336517;0;2;8;32;101;84;7;0;0;0;3;
355030811000193;1;0;425104;425104;0;3;14;54;98;91;10;5;1;0;13;
355030811000194;4;0;29420;29420;0;2;2;7;10;2;0;1;0;0;0;
355030811000195;1;0;868585;868585;0;2;9;57;138;131;39;19;6;0;11;
355030811000196;1;0;382211;382211;0;0;14;51;83;72;13;4;1;0;11;
355030811000197;1;0;584926;584926;0;1;28;100;152;101;12;3;0;1;14;
355030811000198;1;0;199132;199132;0;4;9;27;45;35;10;3;0;0;6;
355030811000199;1;0;199819;199819;0;4;21;60;59;32;1;1;0;0;22;
355030811000200;1;0;392396;392396;0;1;11;41;101;80;10;7;0;0;5;
355030811000201;1;0;674419;674419;0;0;8;38;179;128;19;10;1;0;19;
355030811000202;1;0;518392;518392;0;2;13;60;139;79;20;9;0;0;6;
355030811000203;1;0;280847;280847;0;0;4;20;58;60;8;1;0;0;23;
355030811000204;1;0;361630;361630;0;0;5;17;58;54;20;9;0;1;16;
355030811000205;1;0;481179;481179;0;0;3;23;65;71;27;8;4;0;24;
355030811000206;1;0;195706;195706;0;3;6;32;60;41;6;1;0;0;19;
355030811000207;1;0;202904;202904;0;0;3;13;36;35;8;4;1;0;3;
355030811000208;1;0;316826;316826;0;1;8;43;55;47;15;8;2;0;35;
355030811000209;1;0;297507;297507;0;2;10;51;80;50;4;1;1;0;9;
355030811000210;4;0;364441;364441;0;6;23;71;115;67;5;0;1;0;20;
355030811000211;1;0;301143;301143;0;3;21;53;80;52;4;3;2;0;29;
355030811000212;1;0;190957;190957;0;2;20;38;64;23;1;0;1;0;32;
355030811000213;1;1;330673;329973;700;2;8;20;77;63;8;6;3;0;0;
355030811000215;1;0;115075;115075;0;1;5;20;25;14;6;0;1;1;4;
355030811000217;1;1;734816;734366;450;5;29;118;168;137;22;12;1;0;19;
355030811000218;1;0;390014;390014;0;1;16;60;93;68;16;3;1;0;15;
355030811000219;8;0;117898;117898;0;12;24;36;48;8;1;0;0;0;50;
355030811000220;1;0;105786;105786;0;2;16;39;34;16;2;0;0;0;9;
355030811000221;8;0;516375;516375;0;12;91;195;197;41;4;2;0;0;74;
355030811000222;1;0;283351;283351;0;0;0;10;29;72;18;2;1;0;2;
355030811000223;1;0;383020;383020;0;0;10;45;111;77;6;3;0;0;1;
355030811000224;1;0;440103;440103;0;2;18;84;124;67;14;2;1;2;8;
355030811000225;1;0;87609;87609;0;2;9;28;23;16;0;0;0;0;46;
355030811000226;1;0;50010;50010;0;0;5;11;7;8;2;1;0;0;1;
355030811000227;1;0;491383;491383;0;3;22;68;135;90;15;4;0;0;60;
355030811000228;1;0;96210;96210;0;2;38;42;25;4;2;0;0;0;60;
355030811000229;1;0;319785;319785;0;0;5;34;58;57;21;4;0;0;41;
355030811000230;1;0;296735;296735;0;0;4;40;60;57;11;1;0;0;3;
355030811000231;1;0;242240;242240;0;0;3;26;50;21;8;2;2;0;17;
355030811000232;1;0;240231;240231;0;1;7;20;44;36;13;2;1;0;4;
355030811000233;1;0;397907;397907;0;0;11;41;82;65;22;4;4;0;9;
355030811000234;1;0;164702;164702;0;0;6;21;48;18;5;3;1;0;16;
355030811000235;1;0;366966;366966;0;1;16;39;89;77;12;6;0;0;10;
355030811000236;1;0;426845;426845;0;1;13;51;85;83;17;4;2;0;7;
355030811000237;1;0;438133;438133;0;0;6;22;65;78;30;6;1;3;47;
355030811000238;1;0;273321;273321;0;1;9;25;60;54;11;4;0;0;23;
355030811000239;1;0;419658;419658;0;0;0;41;91;76;13;6;1;1;6;
355030811000240;1;0;396285;396285;0;0;5;37;87;83;10;3;0;0;3;
355030811000241;1;0;251912;251912;0;7;5;39;58;44;14;4;0;0;12;
355030811000242;1;0;266314;266314;0;3;19;56;107;37;4;0;1;0;30;
355030811000243;1;0;394098;394098;0;1;7;48;107;75;9;7;0;0;4;
355030811000244;1;0;563587;563587;0;0;1;9;61;113;31;11;3;0;2;
355030811000245;1;0;295347;295347;0;0;1;15;51;37;11;6;5;0;3;
355030811000246;1;0;366819;366819;0;1;3;18;43;54;21;13;3;0;5;
355030811000247;1;0;239460;239460;0;0;11;38;59;45;3;2;1;0;3;
355030811000248;1;0;401128;401128;0;1;2;20;67;74;15;15;0;0;7;
355030811000249;1;0;247543;247543;0;4;12;45;70;44;9;2;0;0;6;
355030811000250;1;0;108482;108482;0;2;4;13;31;9;4;0;1;0;11;
355030811000251;1;0;158845;158845;0;1;7;23;42;31;2;1;1;0;16;
355030811000252;1;0;191351;191351;0;0;2;3;23;32;9;1;1;0;2;
355030811000253;1;0;277330;277330;0;0;7;40;65;48;9;3;0;0;15;
355030811000255;1;1;361021;360671;350;4;49;105;114;51;6;0;0;0;56;
355030811000256;1;0;566400;566400;0;2;22;67;122;100;36;9;3;0;17;
355030811000257;1;0;179437;179437;0;1;11;21;47;27;5;2;0;1;6;
355030811000258;1;0;328416;328416;0;1;8;56;86;51;11;6;1;0;1;
355030811000259;4;0;507556;507556;0;2;7;40;101;97;26;9;2;0;22;
355030811000260;1;0;346575;346575;0;0;2;23;81;63;14;5;0;0;4;
355030811000261;4;0;528961;528961;0;0;3;21;63;82;42;18;5;1;26;
355030811000262;1;0;243136;243136;0;1;4;28;49;41;14;2;1;1;15;
355030811000263;1;0;180070;180070;0;1;5;30;45;30;5;2;0;0;8;
355030811000265;8;0;17648;17648;0;0;1;2;4;3;1;0;0;0;1;
355030811000266;8;0;49365;49365;0;3;6;8;18;9;0;0;0;0;4;
355030811000271;1;0;192700;192700;0;0;8;35;40;20;5;1;1;0;14;
355030811000272;1;0;222927;222927;0;1;4;14;41;39;12;2;1;0;1;
355030811000273;1;1;367370;366860;510;0;10;29;64;59;12;10;2;0;13;
355030811000274;1;0;315509;315509;0;0;1;26;52;44;19;4;6;0;6;
355030811000275;1;0;292304;292304;0;0;4;19;63;60;9;5;2;0;6;
355030811000276;1;0;134377;134377;0;0;6;30;29;20;3;2;0;0;11;
355030811000277;1;0;112862;112862;0;0;0;7;21;25;8;0;0;0;1;
355030811000278;1;1;209723;208323;1400;1;1;7;12;30;13;5;1;2;0;
355030811000279;1;0;240190;240190;0;3;7;18;43;45;11;5;1;0;9;
355030811000280;1;0;249475;249475;0;0;4;18;48;42;16;5;1;0;1;
355030811000281;1;0;98668;98668;0;1;4;7;21;12;7;2;0;0;4;
355030811000282;1;0;152832;152832;0;0;1;24;36;33;6;0;0;0;3;
355030811000283;1;0;212630;212630;0;0;5;20;38;35;7;5;1;0;15;
355030811000284;1;0;267153;267153;0;0;3;11;40;35;13;9;1;0;1;
355030811000285;1;0;141781;141781;0;0;0;2;20;36;11;1;1;0;1;
355030811000286;1;0;240109;240109;0;0;3;11;25;35;18;6;3;0;7;
355030811000287;1;0;188286;188286;0;0;2;15;34;29;8;2;2;0;7;
355030811000288;1;0;249203;249203;0;0;1;8;35;52;23;1;2;0;1;
355030811000289;1;0;429048;429048;0;0;7;37;63;70;14;10;1;1;18;
355030811000290;1;0;392917;392917;0;4;8;34;67;76;15;5;1;0;9;
355030811000291;1;0;797520;797520;0;1;20;86;165;123;18;6;1;2;7;
355030811000292;1;0;195438;195438;0;1;3;17;52;31;6;1;1;0;5;
355030811000293;1;0;94098;94098;0;0;4;8;12;16;6;2;0;0;0;
355030811000294;1;0;392118;392118;0;0;2;6;51;69;27;8;2;0;3;
355030811000295;1;0;341787;341787;0;0;3;18;45;78;17;7;4;0;3;
355030811000296;1;0;367505;367505;0;0;6;28;44;59;21;11;2;0;3;
355030811000297;1;0;411359;411359;0;0;4;17;47;65;23;16;2;1;10;
355030811000298;1;0;306883;306883;0;0;8;27;51;67;8;5;1;0;7;
355030811000299;1;0;246256;246256;0;0;7;53;92;28;2;0;0;0;2;
355030811000300;1;0;220548;220548;0;1;4;21;47;45;7;4;0;0;1;
355030811000301;1;0;143753;143753;0;0;1;7;15;26;8;2;1;0;0;
355030811000302;1;0;155090;155090;0;0;2;7;30;39;6;1;0;0;34;
355030811000303;1;0;287516;287516;0;0;2;13;31;47;14;9;1;0;3;
355030811000304;1;0;437729;437729;0;1;6;43;80;74;19;5;1;0;7;
355030811000305;1;0;231164;231164;0;1;7;24;57;43;10;3;0;0;12;
355030811000306;1;0;406717;406717;0;2;11;63;89;61;19;8;0;0;14;
355030811000307;1;0;171374;171374;0;1;8;20;39;38;8;1;0;0;4;
355030811000308;1;0;378264;378264;0;3;13;55;80;78;12;3;1;0;15;
355030811000309;1;0;253691;253691;0;2;9;34;63;37;8;3;2;0;9;
355030811000310;1;1;234539;234039;500;0;8;33;55;40;10;3;1;0;24;
355030811000311;1;0;277232;277232;0;3;15;30;54;61;11;3;0;0;7;
355030811000312;1;1;407235;406935;300;2;7;40;100;96;15;5;0;0;9;
355030811000313;1;0;104372;104372;0;2;12;14;28;18;3;1;0;0;10;
355030811000314;1;0;307046;307046;0;0;7;16;62;43;9;7;1;0;11;
355030811000315;1;0;493000;493000;0;7;13;68;113;89;13;9;3;0;48;
355030811000316;1;0;374602;374602;0;4;3;38;83;75;12;6;2;0;3;
355030811000317;1;0;234693;234693;0;0;15;39;64;47;6;3;0;0;16;
355030811000318;1;0;280926;280926;0;1;3;30;78;65;2;1;0;0;4;
355030811000319;1;0;841126;841126;0;5;32;115;222;147;24;5;3;0;27;
355030811000320;1;0;383217;383217;0;1;6;51;76;75;14;9;0;0;8;
355030811000321;1;0;401240;401240;0;1;4;40;88;67;12;10;3;1;4;
355030811000322;1;0;641860;641860;0;0;9;31;96;113;27;17;3;1;8;
355030811000323;1;0;145130;145130;0;0;1;11;31;23;5;5;3;0;4;
355030811000324;1;0;369139;369139;0;0;18;60;105;70;11;3;1;0;14;
355030811000325;1;0;268809;268809;0;4;12;42;73;61;5;1;0;0;24;
355030811000326;1;0;317761;317761;0;1;8;41;61;58;6;5;1;0;8;
355030811000327;1;0;88410;88410;0;3;18;30;18;7;1;3;0;0;34;
355030811000329;4;0;39138;39138;0;0;0;4;14;5;0;0;0;0;2;
355030811000331;1;1;1285702;1285252;450;3;24;110;249;233;42;19;4;1;33;
355030811000333;1;1;349863;349513;350;14;42;97;117;40;2;1;0;0;5;
355030811000334;2;0;29965;29965;0;1;7;10;11;1;0;1;0;0;5;
355030811000335;2;0;114255;114255;0;6;19;37;35;17;1;0;0;0;17;
355030811000336;2;0;260923;260923;0;1;7;64;81;41;9;0;0;0;39;
355030811000338;1;0;106410;106410;0;1;11;29;32;21;0;2;0;0;6;
355030811000339;1;0;867304;867304;0;15;65;191;313;128;11;3;0;0;33;
355030811000341;4;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030811000343;2;0;69591;69591;0;0;3;19;16;10;3;0;0;0;2;
355030811000344;1;0;146671;146671;0;3;16;25;49;26;4;1;0;0;1;
355030811000345;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030811000346;2;0;80229;80229;0;1;4;18;20;19;0;0;0;0;4;
355030811000350;1;0;74080;74080;0;0;4;12;11;11;4;0;0;0;51;
355030811000352;1;0;28180;28180;0;0;0;0;4;5;2;0;0;0;1;
355030811000354;1;0;2733963;2733963;0;8;22;69;132;103;66;77;78;47;36;
355030811000355;1;0;240279;240279;0;4;14;50;59;53;2;2;1;0;148;
355030811000356;1;0;125750;125750;0;0;2;17;21;25;1;0;1;0;5;
355030811000357;1;0;51450;51450;0;0;0;0;5;11;3;0;0;0;16;
355030811000358;1;0;113715;113715;0;1;7;6;20;26;2;0;1;0;5;
355030811000359;1;0;224227;224227;0;1;2;37;85;28;2;1;0;1;7;
355030811000360;1;0;100421;100421;0;1;3;20;13;10;0;1;1;1;24;
355030811000361;1;0;40360;40360;0;0;1;5;13;5;0;1;0;0;10;
355030811000362;1;0;40429;40429;0;1;9;10;13;5;0;0;0;0;3;
355030811000363;1;0;141295;141295;0;2;9;13;32;13;7;1;0;1;11;
355030811000364;1;0;385011;385011;0;4;30;69;98;58;6;1;1;1;16;
355030811000365;1;0;208286;208286;0;0;3;17;39;29;4;4;2;1;0;
355030811000366;1;0;51801;51801;0;1;1;5;13;5;0;2;1;0;0;
355030811000367;1;0;64268;64268;0;0;2;5;19;9;2;2;0;0;2;
355030811000368;1;0;228155;228155;0;2;6;34;61;36;7;0;0;0;13;
355030811000369;1;0;138423;138423;0;1;11;28;38;24;2;0;0;0;6;
355030811000370;1;0;114100;114100;0;0;5;18;40;16;1;0;0;0;5;
355030811000371;1;0;56478;56478;0;1;0;8;19;9;0;1;0;0;4;
355030811000372;1;0;91631;91631;0;2;8;10;24;22;2;0;0;0;1;
355030811000373;1;0;96060;96060;0;1;28;49;37;5;0;0;0;0;51;
355030811000374;1;0;327480;327480;0;7;20;46;61;29;6;6;7;1;37;
355030811000375;1;0;509945;509945;0;2;10;51;114;106;15;6;5;1;7;
355030811000376;1;0;207772;207772;0;0;5;40;68;35;4;0;0;1;4;
355030811000377;1;0;159938;159938;0;1;14;45;48;25;1;0;0;0;23;
355030811000378;1;0;50040;50040;0;1;5;10;17;7;2;0;0;0;4;
355030811000379;1;0;131116;131116;0;1;5;23;43;22;2;0;0;0;12;
355030811000380;1;0;128887;128887;0;1;3;21;32;13;3;4;2;0;7;
355030811000381;1;0;234726;234726;0;0;5;15;60;42;9;2;1;2;1;
355030811000382;1;0;23350;23350;0;0;1;2;5;6;0;0;0;0;1;
355030811000383;1;0;52236;52236;0;0;7;4;12;9;0;1;0;0;5;
355030811000384;1;0;536254;536254;0;1;23;76;126;122;16;2;0;0;9;
355030811000385;1;0;223350;223350;0;1;20;34;56;34;4;3;3;0;17;
355030811000386;1;0;142583;142583;0;1;14;46;57;7;1;1;0;0;19;
355030811000387;1;0;45360;45360;0;0;5;12;15;3;0;0;0;0;5;
355030811000388;1;0;89455;89455;0;2;10;18;31;10;1;0;0;0;16;
355030811000389;1;0;62240;62240;0;2;1;12;14;6;1;3;0;0;2;
355030811000390;1;0;242509;242509;0;1;3;26;43;49;8;3;1;0;5;
355030812000001;1;1;889218;888018;1200;0;1;2;23;41;34;20;36;16;3;
355030812000002;1;0;1810588;1810588;0;0;1;4;14;26;37;57;81;38;2;
355030812000003;1;0;1653058;1653058;0;0;0;5;10;27;30;39;67;36;3;
355030812000004;1;0;790267;790267;0;1;0;2;3;15;10;28;33;10;1;
355030812000005;1;0;407967;407967;0;0;0;2;14;20;12;12;10;7;0;
355030812000006;1;0;555961;555961;0;0;0;2;15;48;30;33;20;6;8;
355030812000007;1;1;906123;905203;920;0;3;15;53;64;51;32;31;7;6;
355030812000008;1;0;392114;392114;0;0;2;11;14;28;22;9;14;2;4;
355030812000009;1;2;677215;674315;2900;0;0;8;24;33;9;31;22;10;4;
355030812000010;1;0;1489883;1489883;0;0;1;2;7;23;28;55;70;34;2;
355030812000011;1;0;875942;875942;0;0;1;2;7;30;22;40;30;8;5;
355030812000012;1;0;280080;280080;0;0;0;2;9;20;11;12;7;2;6;
355030812000013;1;0;590042;590042;0;0;1;0;3;19;20;31;22;7;3;
355030812000014;1;0;462522;462522;0;0;0;0;12;30;15;25;14;2;8;
355030812000015;1;0;636974;636974;0;0;0;2;10;37;38;31;18;5;0;
355030812000016;1;0;252985;252985;0;0;0;0;134;5;5;7;6;5;33;
355030812000017;1;0;1113198;1113198;0;0;0;2;3;29;25;43;52;12;4;
355030812000018;1;0;573452;573452;0;0;0;20;48;72;28;16;14;3;10;
355030812000019;1;0;533952;533952;0;0;1;5;20;24;13;19;24;7;11;
355030812000020;1;0;650653;650653;0;0;0;2;10;28;25;26;46;5;1;
355030812000021;1;0;235729;235729;0;0;0;1;17;20;12;10;3;2;3;
355030812000022;1;0;1172592;1172592;0;1;1;1;2;4;3;11;28;39;2;
355030812000023;1;0;1097667;1097667;0;0;1;1;2;3;2;5;32;40;4;
355030812000024;1;0;236340;236340;0;0;0;1;8;5;10;6;12;1;7;
355030812000025;1;3;1269760;1264890;4870;0;2;8;29;46;42;39;50;27;7;
355030812000026;1;0;485571;485571;0;0;0;3;11;34;16;21;19;2;2;
355030812000027;1;0;279754;279754;0;0;0;2;3;15;9;16;12;2;0;
355030812000028;1;0;533830;533830;0;0;1;3;13;39;25;21;16;4;1;
355030812000029;1;0;490156;490156;0;0;0;1;5;16;17;20;14;5;2;
355030812000030;1;0;1435936;1435936;0;0;1;2;10;25;24;27;42;22;0;
355030812000031;1;0;1090111;1090111;0;1;1;4;19;28;34;50;42;16;6;
355030812000032;1;0;557947;557947;0;0;2;1;4;12;7;9;20;10;1;
355030812000033;1;1;462950;461950;1000;0;1;2;6;13;15;15;18;3;3;
355030812000034;1;0;1051782;1051782;0;0;0;1;15;27;35;32;41;11;0;
355030812000035;1;0;900606;900606;0;0;0;3;15;27;20;32;29;10;3;
355030812000036;1;1;752080;749580;2500;0;2;5;8;24;22;35;27;9;3;
355030812000037;1;0;1196635;1196635;0;0;0;1;10;28;23;37;47;13;5;
355030812000038;1;0;78150;78150;0;0;0;0;0;1;3;5;8;0;2;
355030812000039;1;0;370376;370376;0;0;0;0;2;15;9;20;15;12;0;
355030812000040;1;0;1469911;1469911;0;0;0;1;7;18;20;30;56;48;6;
355030812000041;1;0;1453087;1453087;0;0;0;3;13;50;32;25;30;29;2;
355030812000042;1;0;686406;686406;0;0;1;4;34;42;30;28;19;8;8;
355030812000043;1;0;999970;999970;0;0;0;1;8;17;15;34;35;20;1;
355030812000044;1;0;723216;723216;0;0;0;2;9;13;22;25;37;10;1;
355030812000045;1;0;1038387;1038387;0;0;1;5;12;18;23;22;27;17;1;
355030812000046;1;0;312456;312456;0;0;4;9;12;25;16;13;8;3;6;
355030812000047;1;0;1347468;1347468;0;0;2;1;7;22;24;37;50;19;8;
355030812000048;1;0;880015;880015;0;1;0;7;16;22;20;25;33;14;6;
355030812000049;1;0;1296780;1296780;0;0;0;1;4;6;10;31;50;18;0;
355030812000050;1;0;516860;516860;0;0;1;1;3;10;13;15;28;5;4;
355030812000051;1;0;530533;530533;0;0;0;3;13;21;21;23;21;9;4;
355030812000052;1;0;77449;77449;0;0;1;2;16;13;5;3;0;0;1;
355030812000053;1;0;1285701;1285701;0;0;1;2;5;6;5;11;23;38;4;
355030812000054;1;0;1441087;1441087;0;0;0;0;5;6;4;6;31;32;1;
355030812000055;1;0;679500;679500;0;0;1;0;6;9;7;14;20;17;15;
355030812000056;1;1;877684;876084;1600;0;0;2;3;13;15;17;34;27;2;
355030812000057;1;0;492865;492865;0;0;0;1;10;22;11;16;21;6;4;
355030812000058;1;0;1241590;1241590;0;0;0;1;12;28;33;48;42;25;4;
355030812000059;1;0;982934;982934;0;0;0;2;11;16;14;29;35;17;5;
355030812000060;1;0;723230;723230;0;0;1;5;11;22;12;15;16;7;3;
355030812000061;1;0;1157187;1157187;0;0;1;6;20;44;30;44;37;21;6;
355030812000062;1;0;546896;546896;0;0;1;4;9;24;15;18;16;10;4;
355030812000063;1;0;1135804;1135804;0;0;0;2;27;52;33;47;39;7;4;
355030812000064;1;2;1678853;1677543;1310;0;1;2;18;33;30;65;60;22;8;
355030812000065;1;0;1138196;1138196;0;0;1;12;36;89;47;49;29;8;12;
355030812000066;1;0;889865;889865;0;0;5;19;64;73;47;22;25;6;2;
355030812000067;1;0;985863;985863;0;0;1;8;30;57;24;39;36;8;2;
355030812000068;1;0;1663980;1663980;0;0;0;2;16;38;31;72;70;31;10;
355030812000069;1;0;947228;947228;0;0;0;2;14;37;36;41;27;9;1;
355030812000070;1;0;55260;55260;0;0;0;0;1;3;2;4;0;1;0;
355030812000071;1;0;449095;449095;0;0;2;14;27;21;19;15;10;3;22;
355030812000072;1;0;430203;430203;0;0;0;4;27;31;18;20;7;3;2;
355030812000073;1;0;795534;795534;0;0;0;5;8;15;10;16;43;15;2;
355030812000074;1;0;660650;660650;0;0;0;1;3;6;12;33;40;19;6;
355030812000075;1;0;436420;436420;0;0;1;2;4;7;6;7;20;6;1;
355030812000076;1;0;347825;347825;0;0;0;1;8;24;7;13;11;6;1;
355030812000077;1;0;446031;446031;0;0;0;4;7;24;20;23;18;5;3;
355030812000078;1;0;365860;365860;0;1;0;3;15;20;14;18;9;3;2;
355030812000079;1;0;402378;402378;0;0;1;9;17;21;19;21;11;3;2;
355030812000080;1;0;548979;548979;0;0;1;2;6;19;18;15;28;8;31;
355030812000081;1;0;1280261;1280261;0;0;2;11;22;53;30;50;64;18;15;
355030812000082;1;0;388984;388984;0;0;0;1;9;20;25;18;9;5;2;
355030812000083;1;0;466493;466493;0;0;0;3;8;20;21;26;20;2;2;
355030812000084;1;0;371802;371802;0;1;2;4;9;17;12;12;19;1;20;
355030812000085;1;0;662929;662929;0;0;0;0;18;37;24;32;19;3;5;
355030812000086;1;0;1039718;1039718;0;1;1;3;6;36;40;48;55;13;5;
355030812000087;1;0;1223366;1223366;0;0;0;2;6;18;16;31;46;24;0;
355030812000088;1;0;844055;844055;0;0;0;4;12;28;22;34;38;7;7;
355030812000089;1;0;586355;586355;0;0;4;4;13;33;15;39;14;5;15;
355030812000090;1;0;1993560;1993560;0;0;1;0;7;11;8;23;50;74;3;
355030812000091;1;0;806080;806080;0;0;0;0;2;3;6;20;35;18;0;
355030812000092;1;0;655448;655448;0;0;1;0;1;8;6;18;37;17;2;
355030812000093;1;0;1065140;1065140;0;1;1;3;9;36;18;44;33;30;0;
355030812000094;1;0;759791;759791;0;0;0;1;4;3;11;21;33;20;2;
355030812000095;1;0;1161410;1161410;0;0;0;0;2;1;4;17;47;26;2;
355030812000096;1;0;577871;577871;0;0;0;3;3;7;8;19;30;20;1;
355030812000097;1;0;375517;375517;0;0;1;3;11;21;11;17;12;4;3;
355030812000098;1;0;397472;397472;0;0;1;4;30;55;17;16;11;1;9;
355030812000099;1;0;406447;406447;0;2;1;3;8;20;16;18;24;4;1;
355030812000100;1;0;380110;380110;0;0;1;2;9;35;19;18;6;4;0;
355030812000101;1;0;488137;488137;0;0;1;2;11;21;20;14;15;5;2;
