Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
355030805000058;1;17;1;1;9;0;12;3;1;10;0
355030805000059;1;5;0;0;5;0;6;0;0;0;0
355030805000060;1;9;1;0;6;0;22;1;1;5;0
355030805000061;1;18;0;1;5;0;17;1;1;8;0
355030805000062;1;11;0;0;6;0;11;0;0;4;0
355030805000063;1;23;2;0;11;0;15;0;0;5;0
355030805000064;1;7;0;0;8;0;14;0;0;4;0
355030805000065;1;14;1;0;2;0;5;1;0;5;0
355030805000066;1;12;0;0;2;0;5;2;0;2;0
355030805000067;1;5;3;0;0;0;5;0;1;2;0
355030805000068;1;8;1;0;4;0;12;0;0;2;0
355030805000069;1;30;1;0;3;0;21;0;0;6;0
355030805000070;1;11;0;0;7;0;11;0;1;8;0
355030805000071;1;1;0;0;3;0;3;0;0;1;0
355030805000072;1;13;1;0;5;0;21;1;0;3;0
355030805000073;1;6;4;0;7;0;18;1;0;10;0
355030805000074;1;12;0;0;1;0;16;0;0;3;0
355030805000075;1;20;2;0;6;0;23;2;0;5;0
355030805000076;1;17;0;0;6;0;18;2;1;8;1
355030805000077;1;15;2;0;5;0;17;2;0;5;0
355030805000078;1;6;4;0;5;0;10;2;1;4;0
355030805000079;1;9;0;0;1;0;8;0;0;3;0
355030805000080;1;6;1;0;3;0;10;0;0;2;0
355030805000081;1;16;0;0;5;0;15;1;0;0;0
355030805000082;1;16;1;0;9;0;6;1;0;7;0
355030805000083;1;15;1;0;9;0;8;0;0;1;0
355030805000084;1;16;4;2;7;0;10;0;0;2;0
355030805000085;1;13;0;0;5;0;7;1;0;4;0
355030805000086;1;10;0;0;2;0;10;2;0;3;0
355030805000087;1;7;2;0;1;0;6;0;0;2;0
355030805000088;1;13;1;1;2;0;17;2;0;1;0
355030805000089;1;15;0;0;3;0;17;1;0;4;0
355030805000090;1;11;0;0;3;0;12;1;1;5;0
355030805000091;1;12;1;0;12;0;27;3;0;9;0
355030805000092;1;21;1;0;6;0;17;0;0;10;0
355030805000093;1;3;3;0;2;0;16;0;0;3;0
355030805000094;1;18;1;0;3;0;12;0;0;4;0
355030805000095;1;16;2;0;5;0;15;0;0;6;0
355030805000096;1;16;5;0;7;0;11;6;0;7;0
355030805000097;1;9;1;0;3;0;9;1;0;2;0
355030805000098;1;41;5;0;38;0;30;4;0;44;0
355030805000099;1;18;2;0;9;0;20;6;0;10;0
355030805000100;1;17;5;0;17;0;25;6;0;14;0
355030805000101;1;16;2;0;10;0;17;3;0;15;0
355030805000102;1;33;3;0;10;0;28;4;0;12;0
355030805000103;1;22;0;0;13;0;19;2;0;20;0
355030805000104;1;26;1;0;19;0;36;3;0;20;0
355030805000105;1;27;4;0;18;0;14;4;0;15;0
355030805000106;1;20;3;1;15;0;16;0;1;12;0
355030805000107;1;11;3;0;6;0;16;0;0;8;0
355030805000108;1;17;1;0;4;0;13;1;0;5;0
355030805000109;1;11;1;0;5;0;14;2;0;3;0
355030805000110;1;10;1;0;2;0;13;1;0;5;0
355030805000111;1;15;3;0;8;0;18;4;0;6;0
355030805000112;1;28;0;0;20;0;32;0;0;21;0
355030805000113;1;8;1;0;5;0;3;3;0;1;0
355030805000114;1;12;0;0;1;0;5;1;0;0;0
355030805000115;1;21;0;0;2;0;13;2;0;0;0
355030805000116;1;10;0;0;6;0;16;1;0;10;0
355030805000117;1;14;1;0;1;0;10;2;0;8;0
355030805000118;1;13;2;0;8;0;12;5;0;3;0
355030805000119;1;13;1;0;4;0;14;3;0;4;0
355030805000120;1;16;1;0;1;0;11;1;0;1;0
355030805000121;1;20;2;0;6;0;26;1;0;6;0
355030805000122;1;17;0;0;4;0;7;0;0;2;0
355030805000123;1;16;1;0;9;0;16;2;0;4;0
355030805000124;1;3;0;0;1;0;3;1;0;0;0
355030805000125;1;16;0;0;14;0;17;0;0;19;0
355030805000126;1;13;1;0;1;0;11;2;0;3;0
355030805000127;1;24;1;0;11;0;18;3;1;11;0
355030805000128;1;12;1;1;5;0;11;3;1;4;0
355030805000129;1;16;2;0;6;0;9;3;0;7;0
355030805000130;1;21;1;0;15;0;29;4;0;8;0
355030805000131;1;17;1;0;5;0;24;2;0;6;0
355030805000132;1;15;1;0;5;0;16;1;0;7;0
355030805000133;1;31;2;0;9;0;18;1;0;3;0
355030805000134;1;11;2;0;3;0;18;1;0;5;0
355030805000135;1;11;0;0;5;0;4;0;0;4;0
355030805000136;1;12;1;0;2;0;18;1;0;2;0
355030805000137;1;15;2;0;10;0;19;3;0;8;0
355030805000138;1;19;0;1;2;0;21;0;0;4;0
355030805000139;1;15;1;0;1;0;21;0;0;2;0
355030805000140;1;13;1;1;9;0;10;1;0;3;0
355030805000141;1;20;4;1;4;0;21;2;0;3;0
355030805000142;1;12;0;1;3;0;8;0;0;3;0
355030805000143;1;12;2;0;8;0;21;2;0;5;0
355030805000144;1;12;1;0;6;0;8;5;0;5;0
355030805000145;1;21;0;0;8;0;12;1;0;11;0
355030805000146;1;5;0;0;6;0;7;0;0;8;0
355030805000147;1;3;1;0;3;0;6;2;0;7;0
355030805000148;1;3;2;0;1;0;7;1;0;0;0
355030805000149;1;10;3;0;4;0;13;1;0;3;0
355030806000001;1;1;X;X;X;X;X;X;X;X;X
355030806000002;1;7;0;0;4;0;6;0;0;0;0
355030806000003;1;2;0;0;0;0;12;0;0;2;0
355030806000004;1;7;0;0;0;0;4;0;0;0;0
355030806000005;1;20;0;0;1;0;27;0;1;1;0
355030806000006;1;7;0;0;0;0;10;0;0;1;0
355030806000007;1;9;0;0;9;0;9;0;0;11;0
355030806000008;1;20;1;0;34;0;21;1;0;29;0
355030806000009;1;5;0;0;1;0;2;0;0;1;0
355030806000010;1;9;0;1;2;0;10;0;0;2;0
355030806000011;1;3;0;1;1;0;1;0;0;1;0
355030806000012;1;13;0;0;1;0;10;0;0;0;0
355030806000013;1;9;0;0;0;0;8;0;0;0;0
355030806000014;1;5;0;0;0;0;8;0;1;1;0
355030806000015;1;17;1;0;2;0;25;0;0;0;0
355030806000016;1;7;0;2;0;0;4;0;0;1;0
355030806000017;1;1;0;0;1;0;4;0;0;1;0
355030806000018;1;7;0;0;0;0;6;0;0;0;0
355030806000019;1;8;0;0;1;0;7;0;0;2;0
355030806000020;1;7;0;2;2;0;5;0;0;1;0
355030806000021;1;12;0;0;1;0;12;0;0;0;0
355030806000022;1;10;0;0;0;0;8;1;0;2;0
355030806000023;1;6;0;0;0;0;2;0;0;0;0
355030806000024;1;15;0;1;0;0;20;0;1;0;0
355030806000025;1;8;0;2;0;0;20;0;1;0;0
355030806000026;1;1;1;0;4;0;3;0;0;1;0
355030806000027;1;4;0;0;2;0;10;0;0;2;0
355030806000028;1;29;0;3;0;0;46;0;3;0;0
355030806000029;1;3;0;0;0;0;1;0;0;1;0
355030806000030;1;7;1;0;0;0;2;0;0;2;0
355030806000035;1;0;X;X;X;X;X;X;X;X;X
355030806000037;1;1;0;0;1;0;3;0;1;1;0
355030807000001;1;11;1;1;1;0;10;0;0;0;0
355030807000002;1;7;1;0;4;0;1;2;0;0;0
355030807000003;1;6;1;1;1;0;4;1;0;1;0
355030807000004;1;8;0;0;1;0;2;0;1;0;0
355030807000005;1;6;0;1;1;0;2;1;1;1;0
355030807000006;1;3;0;0;1;0;3;0;0;0;0
355030807000007;1;4;0;1;0;0;1;0;1;0;0
355030807000008;1;12;0;1;0;0;10;0;1;2;0
355030807000009;1;13;1;1;0;0;18;0;3;0;0
355030807000010;1;4;1;0;1;0;6;0;1;0;0
355030807000011;1;4;1;0;0;0;4;0;0;0;0
355030807000012;1;3;0;0;0;0;10;0;0;1;0
355030807000013;1;8;2;0;3;0;11;0;0;0;0
355030807000014;1;4;0;0;4;0;4;0;0;2;0
355030807000015;1;18;4;0;0;0;6;1;1;6;0
355030807000016;1;3;0;0;5;0;7;1;0;1;0
355030807000017;1;10;0;0;6;0;9;0;0;3;0
355030807000018;1;13;0;1;1;0;7;1;0;0;0
355030807000019;1;4;0;0;0;0;8;0;2;0;0
355030807000020;1;12;0;0;1;0;13;0;0;2;0
355030807000021;1;5;0;0;0;0;9;0;0;0;0
355030807000022;1;4;0;0;0;0;6;0;0;1;0
355030807000023;1;3;0;0;0;0;1;0;0;0;0
355030807000024;1;4;0;0;0;0;2;0;0;1;0
355030807000025;1;4;0;0;0;0;4;0;0;0;0
355030807000026;1;4;0;0;0;0;7;0;1;0;0
355030807000027;1;9;0;0;2;0;11;0;0;0;0
355030807000028;1;3;0;0;0;0;3;0;1;0;0
355030807000029;1;1;0;0;0;0;3;0;0;0;0
355030807000030;1;2;0;0;2;0;5;0;0;2;0
355030807000031;1;1;0;0;0;0;4;0;0;0;0
355030807000032;1;6;0;0;0;0;4;0;0;0;0
355030807000033;1;7;1;0;4;1;5;1;0;8;0
355030807000034;1;12;0;0;3;0;12;1;0;4;0
355030807000035;1;7;1;0;5;0;9;1;1;3;0
355030807000036;1;10;1;0;4;0;7;0;0;3;0
355030807000037;1;24;1;0;2;0;17;2;0;3;0
355030807000038;1;5;0;0;5;0;3;0;0;3;0
355030807000039;1;6;3;0;5;0;6;1;0;5;0
355030807000040;1;8;2;0;8;0;7;0;0;2;0
355030807000041;1;9;1;1;3;0;11;1;0;4;0
355030807000042;1;9;1;0;1;0;8;0;1;7;0
355030807000043;1;2;0;0;1;0;7;0;0;2;0
355030807000044;1;10;1;0;4;0;12;0;0;7;0
355030807000045;1;0;0;1;1;0;2;0;0;0;0
355030807000046;1;4;0;1;1;0;3;0;0;0;0
355030807000047;1;8;3;2;4;0;8;0;2;5;0
355030807000048;1;7;0;0;0;0;5;0;0;0;0
355030807000049;1;9;0;0;2;0;11;0;0;1;0
355030807000050;1;10;0;0;1;0;12;0;1;1;0
355030807000051;1;11;0;1;1;0;8;3;0;0;0
355030807000052;1;30;1;3;0;0;27;0;2;0;0
355030807000053;1;2;0;0;0;0;2;0;0;0;0
355030807000054;1;8;0;1;2;0;13;0;0;1;0
355030807000055;1;5;0;0;0;0;4;1;2;0;0
355030807000056;1;3;0;2;0;0;2;0;1;0;0
355030807000057;1;7;0;1;1;0;10;0;1;0;0
355030807000058;1;7;0;0;2;0;4;0;1;0;0
355030807000059;1;6;0;0;0;0;5;0;1;1;0
355030807000060;1;6;0;0;0;0;1;0;0;0;0
355030807000061;1;1;0;0;0;0;1;0;0;0;0
355030807000062;1;4;0;1;0;0;11;0;0;0;0
355030807000063;1;8;0;0;0;0;12;0;0;3;0
355030807000064;1;10;2;0;2;0;5;0;0;0;0
355030807000065;1;4;0;0;0;0;4;0;0;2;0
355030807000066;1;15;1;0;3;0;15;1;0;4;0
355030807000067;1;13;2;0;4;0;13;2;0;8;0
355030807000068;1;4;2;0;5;0;10;0;0;2;0
355030807000069;1;0;0;0;0;0;0;0;0;1;0
355030807000070;1;8;0;0;2;0;13;0;1;2;0
355030807000071;1;4;1;0;3;0;8;2;0;5;0
355030807000072;1;5;0;0;3;0;5;0;0;4;0
355030807000073;1;7;1;0;13;0;9;2;0;7;0
355030807000074;1;9;0;0;3;0;6;0;3;0;0
355030807000075;1;6;0;0;0;0;4;0;0;1;0
355030807000076;1;6;0;0;0;0;7;0;0;1;0
355030807000077;1;3;0;1;1;0;6;0;1;0;0
355030807000078;1;4;0;1;1;0;9;0;2;0;0
355030807000079;1;9;0;0;3;0;14;0;0;0;0
355030807000080;1;8;3;0;0;0;12;0;0;1;0
355030807000081;1;0;0;0;0;0;0;0;0;0;0
355030807000082;1;6;1;0;2;0;4;0;0;0;0
355030807000083;1;5;0;0;3;0;4;1;0;2;0
355030807000084;1;0;0;0;1;0;0;0;0;1;0
355030807000085;1;1;0;0;0;0;1;0;0;0;0
355030807000086;1;2;1;0;4;0;4;0;0;1;0
355030807000087;1;5;0;1;1;0;8;0;1;0;0
355030807000088;1;4;0;1;0;0;5;0;0;0;0
355030807000089;1;13;3;0;3;0;5;4;0;8;0
355030807000090;1;10;1;1;9;0;13;2;0;7;0
355030807000091;1;11;0;1;7;0;8;0;0;2;0
355030807000092;1;8;1;0;0;0;9;0;0;3;0
355030807000093;1;5;0;0;1;0;4;0;0;1;0
355030807000094;1;5;0;4;0;0;7;0;1;2;0
355030807000095;1;12;2;0;10;0;13;1;0;5;0
355030807000096;1;4;0;0;1;0;3;2;0;1;0
355030807000097;1;0;0;0;0;0;1;0;0;1;0
355030807000098;1;3;0;0;0;0;2;0;1;0;0
355030807000099;1;19;0;0;2;0;25;0;3;2;0
355030807000100;1;1;0;0;0;0;1;0;0;0;0
355030807000101;1;11;1;1;1;0;10;2;0;0;0
355030807000102;1;7;0;0;2;0;3;0;0;4;0
355030807000103;1;3;0;0;1;0;4;0;0;1;0
355030807000104;1;6;0;0;0;0;8;0;0;0;0
355030807000105;1;15;0;0;4;0;15;1;0;6;0
355030807000106;1;23;0;0;8;0;27;1;0;14;0
355030807000107;1;20;0;0;14;0;23;0;0;12;0
355030807000108;1;26;0;0;9;0;15;0;0;10;0
355030807000109;1;5;1;0;3;0;5;0;0;3;0
355030807000110;1;5;0;0;0;0;4;2;0;1;0
355030807000111;1;11;2;0;3;0;10;3;0;5;0
355030807000112;1;7;0;0;2;0;3;0;0;1;0
355030807000113;1;4;0;0;1;0;9;0;0;0;0
355030807000114;1;12;0;0;5;0;16;0;0;2;0
355030807000115;1;6;1;0;4;0;8;1;0;3;0
355030807000116;1;2;1;1;1;0;6;0;0;1;0
355030807000117;1;6;0;0;1;0;3;0;0;1;0
355030807000118;1;17;1;0;4;0;8;1;0;3;0
355030807000119;1;12;0;0;1;0;4;1;0;2;0
355030807000120;1;5;0;0;0;0;2;0;0;0;0
355030807000121;1;3;0;1;0;0;2;0;1;0;0
355030807000123;1;9;1;1;1;0;8;0;0;3;0
355030807000124;1;11;0;0;1;0;7;0;0;1;0
355030807000125;1;7;0;0;1;0;4;1;0;0;0
355030807000126;1;3;0;0;0;0;2;0;0;1;0
355030807000127;1;3;0;0;0;0;1;0;0;1;0
355030807000128;1;9;0;0;2;0;6;0;0;3;0
355030807000129;1;3;0;0;0;0;9;0;0;1;0
355030807000130;1;2;0;2;0;0;5;0;0;0;0
355030807000131;1;13;0;0;2;0;16;0;0;3;0
355030807000132;1;3;0;0;1;0;3;0;0;0;0
355030807000133;1;1;0;0;0;0;0;0;0;0;0
355030807000134;1;9;0;0;4;0;7;0;0;5;0
355030807000135;1;3;0;0;0;0;10;0;2;0;0
355030807000136;1;0;0;0;0;0;2;1;0;2;0
355030807000137;1;11;1;0;7;0;13;0;0;3;0
355030807000138;1;4;0;1;1;0;14;0;1;1;0
355030807000139;1;2;0;0;4;0;4;0;0;0;0
355030807000140;1;1;2;0;0;0;2;0;0;0;0
355030807000141;1;1;0;0;0;0;1;0;0;0;0
355030807000142;1;6;0;0;1;0;4;0;0;0;0
355030807000143;1;1;0;0;0;0;1;0;0;1;0
355030808000001;1;18;0;0;6;0;13;1;0;2;0
355030808000002;1;6;2;0;5;0;4;1;0;3;0
355030808000003;1;14;0;2;2;0;8;0;0;4;0
355030808000004;1;12;0;1;0;0;17;0;2;1;0
355030808000005;1;12;2;0;4;0;17;2;0;3;0
355030808000006;1;10;7;1;9;0;22;2;0;6;0
355030808000007;1;5;0;0;0;0;3;0;0;1;0
355030808000008;1;10;2;0;12;0;14;0;0;5;0
355030808000009;1;15;2;0;18;0;15;2;0;18;0
355030808000010;1;7;0;0;1;0;7;0;0;2;0
355030808000011;1;9;0;0;0;0;14;0;0;1;0
355030808000012;1;10;0;0;4;0;8;1;1;0;0
355030808000013;1;2;0;0;2;0;1;0;0;1;0
355030808000014;1;10;0;0;2;0;4;0;0;0;0
355030808000015;1;8;0;1;1;0;4;0;0;3;0
355030808000016;1;3;0;2;7;1;9;0;1;4;1
355030808000017;1;15;0;0;1;0;11;0;0;2;0
355030808000018;1;14;1;0;0;0;15;1;0;4;0
355030808000019;1;8;2;0;3;0;2;1;0;2;0
355030808000020;1;10;0;1;0;0;11;0;0;2;0
355030808000021;1;12;0;0;8;0;7;0;0;5;0
355030808000022;1;2;0;0;1;0;6;0;0;3;0
355030808000023;1;21;0;5;16;0;23;1;0;13;0
355030808000024;1;3;1;0;13;0;7;0;0;12;0
355030808000025;1;12;0;0;13;0;11;0;2;12;0
355030808000026;1;24;1;0;16;5;15;2;0;13;8
355030808000027;1;5;3;0;20;0;2;0;0;28;0
355030808000028;1;16;0;0;6;0;17;0;0;6;0
355030808000029;1;12;0;0;1;0;14;1;1;3;0
355030808000030;1;12;1;0;2;0;3;0;0;4;0
355030808000031;1;13;1;0;2;2;17;1;0;8;1
355030808000032;1;11;0;0;3;0;11;0;0;2;0
355030808000033;1;11;0;2;4;0;15;1;3;1;0
355030808000034;1;16;1;2;10;0;19;0;0;6;0
355030808000035;1;16;1;0;3;0;15;0;0;5;0
355030808000036;1;7;0;0;0;0;4;0;0;0;0
355030808000037;1;12;0;0;0;0;11;0;0;4;0
355030808000038;1;6;0;0;3;0;7;0;0;0;0
355030808000039;1;3;0;0;5;0;2;0;0;5;0
355030808000040;1;16;0;0;20;0;15;2;0;21;0
355030808000041;1;8;0;0;5;0;4;1;0;1;0
355030808000042;1;24;0;0;6;0;21;2;0;7;0
355030808000043;1;4;0;0;1;0;6;1;0;8;0
355030808000044;1;22;0;0;19;0;19;0;0;13;0
355030808000045;1;13;0;0;2;0;8;0;0;3;0
355030808000046;1;13;0;0;0;0;7;0;0;2;0
355030808000047;1;7;0;0;1;0;7;0;0;3;0
355030808000048;1;14;0;0;0;0;6;1;0;1;0
355030808000049;1;9;2;0;1;0;9;1;0;4;0
355030808000050;1;4;0;0;1;0;11;1;0;1;0
355030808000051;1;1;1;0;1;0;3;1;0;1;0
355030808000052;1;11;3;0;2;0;17;2;0;7;0
355030808000053;1;9;1;0;8;0;9;0;0;10;0
355030808000054;1;7;0;0;3;0;3;0;0;3;0
355030808000055;1;6;0;0;4;0;5;0;0;4;0
355030808000056;1;3;0;0;0;0;6;0;0;0;0
355030808000057;1;2;0;0;0;0;8;0;0;0;0
355030808000058;1;13;0;0;6;0;16;0;0;5;0
355030808000059;1;5;0;1;5;0;9;1;0;2;0
355030808000060;1;16;0;1;0;0;11;0;0;0;0
355030808000061;1;17;0;6;1;0;20;0;5;2;0
355030808000062;1;19;0;0;2;0;22;0;1;3;0
355030808000063;1;20;0;1;4;0;19;0;1;2;0
355030808000064;1;19;0;3;2;0;24;0;5;4;0
355030808000065;1;24;3;0;24;0;14;1;0;17;0
355030808000066;1;9;0;0;1;0;3;1;0;0;3
355030808000067;1;1;1;0;0;0;5;0;0;1;0
355030808000068;1;5;0;1;0;0;5;0;0;0;0
355030808000069;1;12;0;0;1;0;16;1;0;2;0
355030808000070;1;9;0;2;0;0;3;0;0;1;0
355030808000071;1;6;0;0;4;0;4;0;1;0;0
355030808000072;1;2;0;0;1;0;11;0;0;1;0
355030808000073;1;4;0;0;2;0;1;0;0;2;0
355030808000075;1;30;0;1;1;0;30;0;0;0;0
355030808000076;1;9;0;1;0;0;8;0;0;2;0
355030808000077;1;16;2;2;6;0;16;0;3;3;0
355030808000078;1;15;1;1;3;0;19;0;2;0;0
355030808000079;1;30;0;1;2;0;28;0;2;2;0
355030809000001;1;6;0;3;1;0;6;0;5;3;0
355030809000002;1;5;0;2;1;0;9;0;9;0;0
355030809000003;1;5;0;7;0;0;8;0;10;0;0
355030809000004;1;4;0;5;7;0;10;0;9;2;0
355030809000005;1;3;0;5;0;0;4;0;9;0;0
355030809000006;1;2;0;8;4;0;6;0;8;1;0
355030809000007;1;2;0;7;0;0;4;0;2;0;0
355030809000008;1;4;0;3;6;0;4;0;3;3;0
355030809000009;1;8;0;9;5;2;16;0;5;7;1
355030809000010;1;7;0;6;5;0;7;0;4;5;0
355030809000011;1;17;0;6;9;0;14;0;7;11;0
355030809000012;1;2;0;8;3;0;7;0;3;1;0
355030809000013;1;4;0;4;2;0;5;0;7;5;0
355030809000014;1;9;0;2;5;0;6;1;4;5;0
355030809000015;1;11;0;10;2;0;9;1;7;2;0
355030809000016;1;5;1;1;2;0;3;0;1;2;1
355030809000017;1;13;0;0;0;0;8;0;0;1;0
355030809000018;1;14;1;1;10;1;17;0;1;4;2
355030809000019;1;13;0;0;7;0;12;0;0;3;0
355030809000020;1;11;2;0;6;0;10;2;1;8;1
355030809000021;1;42;11;2;48;0;35;21;0;39;0
355030809000022;1;18;2;0;10;1;20;1;1;19;2
355030809000023;1;16;2;1;13;0;11;0;0;12;0
355030809000024;1;10;0;0;9;0;7;0;0;6;0
355030809000025;1;9;0;2;6;0;9;0;3;2;0
355030809000026;1;11;0;0;16;0;15;0;0;15;0
355030809000027;1;27;0;0;12;0;24;1;1;10;0
355030809000028;1;4;0;0;8;0;0;0;0;8;0
355030809000029;1;4;0;0;10;0;11;0;2;9;0
355030809000030;1;7;1;5;4;0;13;0;3;5;0
355030809000031;1;5;0;3;0;0;6;0;6;0;1
355030809000032;1;2;0;0;7;0;11;0;0;7;1
355030809000033;1;8;1;0;9;0;14;1;0;7;0
355030809000034;1;11;1;0;18;0;16;0;0;20;0
355030809000035;1;19;2;1;7;0;10;1;3;5;0
355030809000036;1;11;0;0;18;0;10;2;0;13;0
355030809000037;1;19;3;0;21;0;24;2;0;17;0
355030809000038;1;11;0;0;9;0;4;1;0;11;0
355030809000039;1;13;2;1;7;2;15;0;0;8;1
355030809000040;1;15;1;0;4;0;12;1;0;8;0
355030809000041;1;4;0;0;9;0;9;0;0;6;0
355030809000042;1;3;0;0;2;0;1;1;0;1;0
355030809000043;1;15;1;3;18;0;11;1;0;14;0
355030809000044;1;23;2;2;48;0;35;2;0;31;0
355030809000045;1;23;3;0;15;0;16;5;0;16;0
355030809000046;1;0;0;0;0;0;0;0;0;0;0
355030809000047;1;1;0;0;0;0;3;0;2;1;0
355030809000048;1;2;0;0;0;0;4;0;1;0;0
355030809000049;1;17;0;0;1;0;19;0;2;1;0
355030809000050;1;14;1;1;6;0;13;0;0;3;0
355030810000001;1;7;0;0;5;0;6;0;1;3;0
355030810000002;1;6;0;0;3;0;2;0;2;4;0
355030810000003;1;1;0;0;0;1;1;0;0;1;0
355030810000004;1;37;4;0;11;0;32;6;0;11;0
355030810000005;1;13;1;1;4;0;15;0;0;1;0
355030810000006;1;9;0;4;5;0;5;0;1;5;0
355030810000007;1;5;0;1;4;0;11;0;0;14;0
355030810000008;1;21;2;0;7;0;21;0;0;8;0
355030810000009;1;2;0;0;12;0;11;0;0;18;0
355030810000010;1;15;0;0;4;0;15;1;0;7;0
355030810000011;1;9;0;0;2;0;6;0;0;1;0
355030810000012;1;15;1;0;0;0;8;0;0;1;0
355030810000013;1;6;0;0;7;0;12;0;0;0;0
355030810000014;1;24;1;0;8;0;16;1;0;8;0
355030810000015;1;14;0;0;12;0;15;0;3;11;0
355030810000016;1;4;0;0;17;0;4;0;0;5;0
355030810000017;1;4;0;0;1;0;5;0;0;4;0
355030810000018;1;21;1;0;6;0;20;0;2;10;0
355030810000019;1;11;0;0;16;0;12;1;0;16;0
355030810000020;1;8;0;0;5;2;3;0;0;7;0
355030810000021;1;10;0;1;2;0;7;0;0;2;0
355030810000022;1;11;0;1;9;1;8;0;0;6;0
355030810000023;1;2;0;0;0;0;1;0;0;0;0
355030810000024;1;15;1;0;8;0;11;0;0;5;0
355030810000025;1;30;1;3;15;0;26;4;3;11;1
355030810000026;1;6;0;0;1;0;4;0;0;2;0
355030810000027;1;16;0;2;1;0;10;0;1;0;0
355030810000028;1;4;0;2;3;0;3;1;1;2;0
355030810000029;1;3;0;1;0;0;3;0;0;0;0
355030810000030;1;9;0;1;0;0;2;0;0;2;0
355030810000031;1;13;1;0;5;0;15;3;0;8;0
355030810000032;1;15;3;0;10;1;13;2;0;5;1
355030810000033;1;10;0;1;6;0;7;2;0;4;0
355030810000034;1;12;0;0;2;0;6;0;0;2;0
355030810000035;1;11;0;1;1;0;11;0;1;0;0
355030810000036;1;6;0;0;2;0;8;0;0;2;0
355030810000037;1;4;0;1;3;0;8;0;1;3;0
355030810000038;1;8;0;0;0;0;5;0;0;0;0
355030810000039;1;12;0;0;5;0;14;0;1;5;0
355030810000040;1;13;0;0;0;0;13;1;0;5;0
355030810000041;1;3;0;0;1;0;3;0;0;0;0
355030810000042;1;12;1;0;3;0;6;0;0;2;0
355030810000043;1;11;4;0;8;0;11;2;0;7;0
355030810000044;1;5;1;0;7;0;10;0;0;2;0
355030810000045;1;8;1;0;15;0;16;1;0;7;0
355030810000046;1;8;0;0;4;0;1;0;0;6;0
355030810000047;1;5;0;0;2;0;6;0;0;4;0
355030810000048;1;5;0;0;7;0;7;0;0;3;0
355030810000049;1;10;0;1;12;0;6;0;0;6;0
355030810000050;1;10;0;0;3;0;5;0;0;3;0
355030810000051;1;0;0;0;0;0;6;0;0;3;0
355030810000052;1;4;1;0;2;0;5;0;0;4;0
355030810000053;1;14;1;1;5;0;15;0;0;3;0
355030810000054;1;9;0;0;6;0;15;0;2;6;0
355030810000055;1;0;0;0;0;0;0;0;0;0;0
355030810000056;1;8;0;1;0;0;11;0;0;0;1
355030811000001;1;27;1;0;7;0;25;0;1;11;0
355030811000002;1;15;2;0;10;0;8;1;0;6;0
355030811000003;1;28;1;0;33;0;41;0;0;43;0
355030811000004;1;19;1;0;14;0;18;4;0;12;0
355030811000005;1;22;2;0;15;0;13;1;0;7;0
355030811000006;1;18;0;0;5;0;4;0;0;6;0
355030811000007;1;16;5;0;15;0;19;2;0;6;0
355030811000008;1;13;1;0;11;0;21;1;0;5;0
355030811000009;1;19;5;0;13;0;16;4;0;12;0
355030811000010;1;17;2;0;15;0;17;4;0;11;0
355030811000011;1;18;0;0;12;0;16;1;0;17;1
355030811000012;1;25;2;0;18;2;24;2;0;20;1
355030811000013;1;9;1;0;3;0;5;0;0;5;0
355030811000014;1;27;0;0;14;0;28;2;0;11;0
355030811000015;1;23;6;0;31;0;23;5;0;26;0
355030811000016;1;10;2;0;12;0;10;1;0;12;0
355030811000017;1;17;1;0;22;0;12;1;0;21;0
355030811000018;1;16;0;0;20;0;12;0;0;8;0
355030811000019;1;8;3;0;8;0;12;5;0;13;0
355030811000020;1;26;4;0;29;0;14;6;0;19;0
355030811000021;1;11;0;0;5;0;20;2;0;5;0
355030811000022;1;25;5;0;11;0;21;7;0;19;0
355030811000023;1;7;0;0;6;0;4;0;0;6;0
355030811000024;1;10;1;0;6;0;4;1;0;5;0
355030811000025;1;13;2;0;0;0;18;0;0;8;0
355030811000026;1;16;3;0;11;0;18;3;0;9;0
355030811000027;1;13;2;0;5;0;14;0;1;8;0
355030811000028;1;7;3;0;2;0;3;3;0;2;0
355030811000029;1;4;0;0;8;0;5;0;0;6;0
355030811000030;1;16;1;0;5;0;35;0;2;5;0
355030811000031;1;14;0;0;12;0;20;2;0;7;0
355030811000032;1;6;1;0;2;0;12;0;1;2;0
355030811000033;1;17;0;0;7;0;20;2;0;7;0
355030811000034;1;9;5;0;2;0;16;2;0;8;0
355030811000035;1;20;0;0;20;0;17;3;0;11;0
355030811000036;1;19;4;0;10;0;26;4;0;9;0
355030811000037;1;6;0;0;0;0;4;0;0;0;0
355030811000038;1;17;2;0;7;0;12;1;0;4;0
355030811000039;1;16;0;0;4;0;19;0;0;8;0
355030811000040;1;14;0;0;2;0;17;0;0;0;0
355030811000041;1;12;1;0;3;0;13;0;0;5;0
355030811000042;1;23;0;0;2;0;15;0;0;8;0
355030811000043;1;22;3;0;3;0;22;3;0;2;0
355030811000044;1;10;0;0;7;0;8;1;0;6;0
355030811000045;1;11;3;0;4;0;16;1;0;10;0
355030811000046;1;14;3;0;12;0;13;2;0;13;0
355030811000047;1;24;3;1;18;0;22;0;1;30;0
355030811000048;1;0;0;0;4;0;1;1;0;1;0
