Cod_setor;Situacao_setor;V001;V002;V003
355030811000046;1;134;1;0
355030811000047;1;208;0;1
355030811000048;1;22;0;2
355030811000049;1;50;0;0
355030811000050;1;90;0;0
355030811000051;1;124;0;0
355030811000052;1;90;0;0
355030811000053;1;99;0;0
355030811000054;1;125;0;0
355030811000055;1;42;0;0
355030811000056;1;99;0;0
355030811000057;1;70;0;0
355030811000058;1;102;0;0
355030811000059;1;32;0;0
355030811000060;1;142;0;0
355030811000061;1;134;0;0
355030811000062;1;100;0;0
355030811000063;1;67;0;0
355030811000064;1;87;1;0
355030811000065;1;114;0;0
355030811000066;1;90;0;0
355030811000067;1;126;0;0
355030811000068;1;338;1;0
355030811000069;1;72;0;0
355030811000070;1;121;0;0
355030811000071;1;115;0;0
355030811000072;1;117;0;0
355030811000073;1;96;0;0
355030811000074;1;100;0;1
355030811000075;1;123;0;0
355030811000076;1;74;0;0
355030811000077;1;172;0;0
355030811000078;1;102;0;0
355030811000079;1;195;0;0
355030811000080;1;43;0;0
355030811000081;1;225;1;0
355030811000082;1;123;0;0
355030811000083;1;107;0;0
355030811000084;1;81;0;0
355030811000085;1;182;1;0
355030811000086;1;134;0;0
355030811000087;1;191;0;0
355030811000088;4;9;0;0
355030811000089;1;159;0;0
355030811000090;1;258;0;0
355030811000091;1;241;0;0
355030811000092;1;247;1;0
355030811000093;1;180;0;0
355030811000094;1;205;0;0
355030811000095;1;254;0;0
355030811000096;1;120;0;0
355030811000097;1;154;0;0
355030811000098;1;91;1;0
355030811000099;1;112;0;0
355030811000100;1;61;0;3
355030811000101;1;122;0;1
355030811000102;1;128;0;0
355030811000103;1;63;0;0
355030811000104;1;98;0;0
355030811000105;1;126;0;0
355030811000106;1;97;0;0
355030811000107;1;169;0;0
355030811000108;1;125;0;0
355030811000109;1;142;0;0
355030811000110;1;69;0;0
355030811000111;1;191;0;0
355030811000112;1;73;0;0
355030811000113;1;162;1;0
355030811000114;1;82;0;0
355030811000115;1;132;0;0
355030811000116;1;162;0;0
355030811000117;1;56;0;0
355030811000118;1;44;0;0
355030811000119;1;130;0;0
355030811000120;1;49;0;0
355030811000121;1;100;1;0
355030811000122;1;126;0;0
355030811000123;1;63;0;0
355030811000124;1;83;0;0
355030811000125;1;116;0;0
355030811000126;1;158;0;0
355030811000127;1;73;0;0
355030811000128;1;33;0;0
355030811000129;1;126;0;0
355030811000130;1;179;0;0
355030811000131;1;148;0;0
355030811000132;1;125;0;0
355030811000133;1;128;0;0
355030811000134;1;197;0;0
355030811000135;1;61;0;0
355030811000136;1;112;0;0
355030811000137;1;326;0;0
355030811000138;1;158;0;1
355030811000139;1;111;0;0
355030811000140;1;620;0;2
355030811000141;1;101;0;0
355030811000142;1;140;0;0
355030811000143;1;185;0;0
355030811000144;1;77;0;0
355030811000145;1;227;1;0
355030811000146;1;137;0;0
355030811000147;1;82;0;0
355030811000148;1;83;0;0
355030811000149;1;168;0;0
355030811000150;1;89;0;0
355030811000151;1;143;0;0
355030811000152;1;107;0;0
355030811000153;1;115;0;0
355030811000154;1;135;1;1
355030811000155;1;65;0;0
355030811000156;1;102;0;0
355030811000157;1;162;0;0
355030811000158;1;51;0;0
355030811000159;1;142;0;0
355030811000160;1;77;0;0
355030811000161;1;110;1;0
355030811000162;1;208;0;0
355030811000163;1;43;0;0
355030811000164;1;216;0;0
355030811000165;1;181;0;0
355030811000166;1;98;0;0
355030811000167;1;147;0;0
355030811000168;1;159;0;0
355030811000169;1;95;0;0
355030811000171;1;161;0;0
355030811000172;1;168;0;0
355030811000173;1;91;0;0
355030811000174;1;160;1;0
355030811000175;1;43;0;0
355030811000176;1;181;0;0
355030811000177;1;247;0;0
355030811000178;1;269;0;1
355030811000179;1;201;0;0
355030811000180;1;170;0;0
355030811000181;1;156;0;0
355030811000182;1;126;0;0
355030811000183;1;171;0;0
355030811000184;1;245;0;0
355030811000185;1;136;0;0
355030811000186;1;203;0;0
355030811000187;1;152;0;0
355030811000188;1;302;0;2
355030811000189;1;227;0;0
355030811000190;1;63;0;0
355030811000191;1;186;1;0
355030811000192;1;147;0;0
355030811000193;1;188;0;0
355030811000194;4;22;0;0
355030811000195;1;237;0;0
355030811000196;1;160;1;0
355030811000197;1;260;1;0
355030811000198;1;80;0;0
355030811000199;1;157;1;0
355030811000200;1;168;0;0
355030811000201;1;237;0;0
355030811000202;1;198;0;0
355030811000203;1;126;0;0
355030811000204;1;85;0;0
355030811000205;1;94;0;1
355030811000206;1;117;0;0
355030811000207;1;57;0;0
355030811000208;1;104;0;0
355030811000209;1;171;0;0
355030811000210;4;262;0;0
355030811000211;1;206;0;1
355030811000212;1;154;0;0
355030811000213;1;95;0;0
355030811000215;1;47;0;0
355030811000217;1;358;0;0
355030811000218;1;163;0;0
355030811000219;8;206;0;0
355030811000220;1;118;0;0
355030811000221;8;590;1;0
355030811000222;1;62;0;0
355030811000223;1;162;0;0
355030811000224;1;222;1;0
355030811000225;1;118;0;0
355030811000226;1;28;0;0
355030811000227;1;290;0;0
355030811000228;1;148;0;0
355030811000229;1;114;0;0
355030811000230;1;128;0;2
355030811000231;1;103;0;0
355030811000232;1;82;1;0
355030811000233;1;165;1;0
355030811000234;1;74;1;0
355030811000235;1;133;0;0
355030811000236;1;136;0;0
355030811000237;1;91;0;0
355030811000238;1;107;0;0
355030811000239;1;105;0;0
355030811000240;1;122;0;0
355030811000241;1;99;0;0
355030811000242;1;204;0;0
355030811000243;1;164;1;0
355030811000244;1;98;0;0
355030811000245;1;67;0;0
355030811000246;1;75;0;0
355030811000247;1;142;0;0
355030811000248;1;97;0;0
355030811000249;1;147;0;0
355030811000250;1;57;0;0
355030811000251;1;64;0;0
355030811000252;1;55;0;0
355030811000253;1;125;0;0
355030811000255;1;372;1;0
355030811000256;1;220;0;0
355030811000257;1;99;0;0
355030811000258;1;133;0;0
355030811000259;4;177;0;0
355030811000260;1;102;0;0
355030811000261;4;107;0;0
355030811000262;1;85;0;0
355030811000263;1;90;0;0
355030811000265;8;8;0;0
355030811000266;8;47;1;0
355030811000271;1;84;0;0
355030811000272;1;68;0;0
355030811000273;1;108;0;0
355030811000274;1;76;0;0
355030811000275;1;88;0;0
355030811000276;1;71;0;0
355030811000277;1;35;0;0
355030811000278;1;32;0;0
355030811000279;1;81;0;0
355030811000280;1;64;0;0
355030811000281;1;32;0;0
355030811000282;1;54;0;0
355030811000283;1;63;0;0
355030811000284;1;62;0;0
355030811000285;1;30;0;0
355030811000286;1;41;0;0
355030811000287;1;46;1;0
355030811000288;1;42;0;0
355030811000289;1;109;0;0
355030811000290;1;138;0;0
355030811000291;1;269;2;0
355030811000292;1;86;0;0
355030811000293;1;29;0;0
355030811000294;1;85;0;0
355030811000295;1;78;0;0
355030811000296;1;94;0;0
355030811000297;1;80;0;0
355030811000298;1;110;0;0
355030811000299;1;216;0;0
355030811000300;1;89;0;0
355030811000301;1;38;0;0
355030811000302;1;55;0;0
355030811000303;1;85;0;0
355030811000304;1;129;0;0
355030811000305;1;90;0;0
355030811000306;1;179;0;0
355030811000307;1;75;0;0
355030811000308;1;202;0;0
355030811000309;1;132;0;0
355030811000310;1;99;0;0
355030811000311;1;118;2;0
355030811000312;1;161;0;0
355030811000313;1;66;1;0
355030811000314;1;104;1;0
355030811000315;1;229;0;0
355030811000316;1;128;0;0
355030811000317;1;129;0;0
355030811000318;1;122;2;0
355030811000319;1;436;0;0
355030811000320;1;159;2;0
355030811000321;1;128;0;0
355030811000322;1;196;0;0
355030811000323;1;40;0;0
355030811000324;1;196;0;0
355030811000325;1;145;5;1
355030811000326;1;99;0;0
355030811000327;1;114;0;0
355030811000329;4;25;0;0
355030811000331;1;514;1;0
355030811000333;1;346;0;0
355030811000334;2;51;0;0
355030811000335;2;145;0;0
355030811000336;2;162;0;0
355030811000338;1;81;0;0
355030811000339;1;706;0;0
355030811000341;4;2;X;X
355030811000343;2;49;0;0
355030811000344;1;110;0;0
355030811000345;2;0;X;X
355030811000346;2;53;0;0
355030811000350;1;65;0;0
355030811000352;1;9;0;0
355030811000354;1;299;0;0
355030811000355;1;299;0;0
355030811000356;1;67;0;0
355030811000357;1;17;0;0
355030811000358;1;39;0;0
355030811000359;1;137;0;0
355030811000360;1;60;0;1
355030811000361;1;22;0;0
355030811000362;1;49;0;0
355030811000363;1;67;0;0
355030811000364;1;233;0;0
355030811000365;1;71;0;0
355030811000366;1;21;0;0
355030811000367;1;26;0;0
355030811000368;1;99;0;0
355030811000369;1;83;1;0
355030811000370;1;64;0;0
355030811000371;1;29;0;0
355030811000372;1;48;0;0
355030811000373;1;135;0;0
355030811000374;1;179;1;0
355030811000375;1;183;0;0
355030811000376;1;153;1;0
355030811000377;1;102;0;0
355030811000378;1;43;0;0
355030811000379;1;79;0;0
355030811000380;1;60;1;0
355030811000381;1;77;0;0
355030811000382;1;9;0;0
355030811000383;1;34;0;0
355030811000384;1;281;0;0
355030811000385;1;174;0;0
355030811000386;1;121;4;0
355030811000387;1;23;0;0
355030811000388;1;73;0;0
355030811000389;1;27;0;0
355030811000390;1;83;0;0
355030812000001;1;38;0;2
355030812000002;1;77;0;0
355030812000003;1;64;0;0
355030812000004;1;23;0;0
355030812000005;1;30;0;0
355030812000006;1;21;0;0
355030812000007;1;119;0;0
355030812000008;1;39;0;0
355030812000009;1;53;0;0
355030812000010;1;44;0;0
355030812000011;1;26;0;0
355030812000012;1;21;0;0
355030812000013;1;17;0;0
355030812000014;1;20;0;0
355030812000015;1;21;0;0
355030812000016;1;5;0;0
355030812000017;1;48;0;0
355030812000018;1;86;0;0
355030812000019;1;28;0;0
355030812000020;1;21;0;0
355030812000021;1;22;0;0
355030812000022;1;10;0;0
355030812000023;1;16;0;1
355030812000024;1;14;0;0
355030812000025;1;71;0;0
355030812000026;1;27;0;0
355030812000027;1;7;0;0
355030812000028;1;21;0;0
355030812000029;1;12;0;0
355030812000030;1;45;0;0
355030812000031;1;58;0;0
355030812000032;1;25;0;0
355030812000033;1;25;0;0
355030812000034;1;39;0;0
355030812000035;1;51;0;1
355030812000036;1;40;0;0
355030812000037;1;51;0;0
355030812000038;1;2;0;0
355030812000039;1;12;0;0
355030812000040;1;26;0;0
355030812000041;1;52;0;0
355030812000042;1;36;0;0
355030812000043;1;21;0;0
355030812000044;1;24;0;0
355030812000045;1;31;0;0
355030812000046;1;21;0;0
355030812000047;1;83;0;0
355030812000048;1;55;2;0
355030812000049;1;39;0;0
355030812000050;1;14;0;0
355030812000051;1;28;0;0
355030812000052;1;7;0;0
355030812000053;1;32;0;0
355030812000054;1;27;0;0
355030812000055;1;17;0;0
355030812000056;1;15;0;0
355030812000057;1;8;0;0
355030812000058;1;43;0;0
355030812000059;1;40;0;0
355030812000060;1;38;0;0
355030812000061;1;68;0;0
355030812000062;1;28;0;0
355030812000063;1;66;0;0
355030812000064;1;78;0;0
355030812000065;1;82;0;0
355030812000066;1;101;0;0
355030812000067;1;82;0;0
355030812000068;1;89;0;0
355030812000069;1;69;0;0
355030812000070;1;1;0;0
355030812000071;1;49;1;0
355030812000072;1;38;0;0
355030812000073;1;38;0;2
355030812000074;1;27;0;0
355030812000075;1;13;0;0
355030812000076;1;14;0;0
355030812000077;1;12;0;0
355030812000078;1;40;0;0
355030812000079;1;39;0;0
355030812000080;1;20;1;3
355030812000081;1;57;1;0
355030812000082;1;16;0;0
355030812000083;1;25;0;0
355030812000084;1;27;0;0
355030812000085;1;33;0;0
355030812000086;1;43;0;0
355030812000087;1;46;0;0
355030812000088;1;47;0;0
355030812000089;1;32;0;0
355030812000090;1;45;0;0
355030812000091;1;26;0;0
355030812000092;1;18;0;0
355030812000093;1;47;0;0
355030812000094;1;18;0;0
355030812000095;1;37;0;0
355030812000096;1;15;0;0
355030812000097;1;24;0;0
355030812000098;1;45;0;0
355030812000099;1;16;0;0
355030812000100;1;28;0;0
355030812000101;1;23;0;0
355030812000102;1;43;0;0
355030812000103;1;31;0;0
355030812000104;1;35;0;0
355030812000105;1;18;0;0
355030812000106;1;22;0;0
355030812000107;1;26;0;0
355030812000108;1;27;0;0
355030812000109;1;5;0;0
355030812000110;1;9;0;0
355030812000111;1;18;0;0
355030812000112;1;25;0;0
355030812000113;1;19;0;0
355030812000114;1;26;0;0
355030812000115;1;21;0;0
355030812000116;1;33;0;0
355030812000117;1;46;0;0
355030812000118;1;58;0;0
355030812000119;1;43;0;0
355030812000120;1;44;0;0
355030812000121;1;36;0;0
355030812000122;1;40;0;0
355030812000123;1;42;0;0
355030812000124;1;32;0;0
355030812000125;1;5;0;0
355030812000126;1;2;0;0
355030812000127;1;56;0;0
355030812000128;1;36;0;0
355030812000129;1;30;0;0
355030812000130;1;18;0;0
355030812000131;1;25;0;0
355030812000132;1;25;0;1
355030812000133;1;39;0;0
355030812000134;1;28;0;0
355030812000135;1;14;0;0
355030812000136;1;132;0;0
355030812000137;1;40;0;0
355030812000138;1;45;0;0
355030812000139;1;15;0;0
355030812000140;1;21;0;0
355030812000141;1;21;0;0
355030812000142;1;16;0;0
355030812000143;1;167;0;0
355030812000144;1;42;0;0
355030812000145;1;21;0;0
355030812000146;1;24;0;0
355030813000001;1;89;0;0
355030813000002;1;102;0;0
355030813000003;1;140;0;0
355030813000004;1;127;0;0
355030813000005;1;115;0;0
355030813000006;1;143;0;0
355030813000007;1;334;1;0
355030813000008;1;131;0;1
355030813000009;1;159;0;0
355030813000010;1;136;0;0
355030813000011;1;137;0;0
355030813000012;1;53;0;0
355030813000013;1;154;0;0
355030813000014;1;211;0;0
355030813000015;1;227;3;0
355030813000016;1;136;0;0
355030813000017;1;136;0;0
355030813000018;1;126;1;0
355030813000020;1;48;0;0
355030813000021;1;90;0;0
355030813000022;1;49;0;0
355030813000023;1;73;0;0
355030813000024;1;102;0;0
355030813000025;1;110;0;0
355030813000026;1;123;0;0
355030813000027;1;107;0;0
355030813000028;1;100;0;0
355030813000029;1;131;0;0
355030813000030;1;98;0;0
355030813000031;1;107;0;0
355030813000032;1;74;0;0
355030813000033;1;94;0;1
355030813000034;1;49;0;0
355030813000035;1;85;0;0
355030813000036;1;94;0;0
355030813000037;1;55;0;0
355030813000038;1;87;0;0
355030813000039;1;265;0;0
355030813000040;1;139;0;0
355030813000042;1;157;0;0
355030813000043;1;98;0;0
355030813000044;1;85;1;0
355030813000045;1;117;0;0
355030813000046;1;126;0;0
355030813000047;1;123;0;0
355030813000048;1;277;0;0
355030813000049;1;191;1;0
355030813000050;1;161;0;0
355030813000051;1;114;0;0
355030813000052;1;74;0;0
355030813000053;1;57;0;0
355030813000054;1;123;0;0
355030813000055;1;100;0;0
355030813000056;1;147;0;1
355030813000057;1;43;0;0
355030813000058;1;112;0;0
355030813000059;1;176;0;1
355030813000060;1;76;1;0
355030813000061;1;94;1;0
355030813000062;1;207;0;0
355030813000063;1;250;0;0
355030813000064;1;212;0;0
355030813000065;1;72;0;0
355030813000066;1;160;0;0
355030813000067;1;112;0;0
355030813000068;1;89;0;0
355030813000069;1;113;0;0
355030813000070;1;49;0;0
355030813000071;1;100;0;0
355030813000072;1;110;0;0
355030813000073;1;61;0;1
355030813000074;1;125;0;0
355030813000075;1;92;0;0
355030813000076;1;27;0;0
355030813000077;1;86;0;0
355030813000078;1;79;0;0
355030813000079;1;104;0;0
355030813000080;1;86;0;0
355030813000081;1;110;1;0
355030813000082;1;50;0;0
355030813000083;1;150;0;0
355030813000084;1;82;0;5
355030813000085;1;66;0;0
355030813000086;1;212;0;0
355030813000087;1;147;0;0
355030813000088;1;182;1;0
355030813000089;1;219;0;16
355030813000090;1;83;0;0
355030813000091;1;86;0;0
355030813000092;1;30;0;0
355030813000093;1;190;0;0
355030813000094;1;112;1;0
355030813000095;1;83;0;0
355030813000096;1;117;0;0
355030813000097;1;153;0;0
355030813000098;1;124;0;0
355030813000099;1;140;0;0
355030813000100;1;125;0;0
355030813000101;1;111;0;0
355030813000102;1;329;0;0
355030813000103;1;239;0;0
355030813000104;1;162;0;0
355030813000105;1;427;1;0
355030813000106;1;124;0;0
355030813000107;1;145;0;0
355030813000108;1;37;0;0
355030813000109;1;50;0;0
355030813000110;1;142;0;0
355030813000111;1;37;0;0
355030813000112;1;84;0;0
355030813000113;1;78;0;0
355030813000114;1;75;0;0
355030813000115;1;114;0;0
355030813000116;1;104;0;0
355030813000117;1;60;0;0
355030813000118;1;95;0;0
355030813000119;1;91;0;0
355030813000120;1;82;0;16
355030813000121;1;68;0;0
355030813000122;1;71;0;0
355030813000123;1;121;0;0
355030813000124;1;76;0;0
355030813000125;1;102;1;0
355030813000126;1;29;0;0
355030813000127;1;132;0;0
355030813000128;1;99;0;0
355030813000129;1;62;0;0
355030813000130;1;75;0;0
355030813000131;1;56;0;0
355030813000132;1;86;2;0
355030813000133;1;59;0;0
355030813000134;1;56;1;1
355030813000135;1;148;0;0
355030813000136;1;90;0;0
355030813000137;1;86;0;0
355030813000138;1;84;0;0
355030813000139;1;80;0;0
355030813000140;1;70;1;0
355030813000141;1;74;0;0
355030813000142;1;273;1;0
355030813000143;1;80;0;0
355030813000144;1;108;0;0
355030813000145;1;346;0;0
355030813000146;1;119;0;0
355030813000147;1;89;0;0
355030813000148;1;67;1;0
355030813000149;1;79;0;0
355030813000150;1;76;0;0
355030813000151;1;89;0;17
355030813000152;1;32;0;0
355030813000153;1;84;0;0
355030813000154;1;150;1;4
355030813000155;1;255;0;0
355030813000156;1;108;0;0
355030813000157;1;154;0;0
355030813000158;1;184;0;0
355030813000159;1;57;0;0
355030813000160;1;126;0;2
355030813000161;1;125;0;0
355030813000162;1;65;0;0
355030813000163;1;93;1;0
355030813000164;1;58;0;0
355030813000165;1;51;0;0
355030813000166;1;83;0;0
355030813000167;1;60;0;1
355030813000168;1;123;0;0
355030813000169;1;145;1;0
355030813000170;1;195;0;0
355030813000172;1;243;0;0
355030813000174;1;161;0;0
355030813000175;1;213;0;0
355030813000176;1;272;0;0
355030813000178;1;64;0;0
355030813000179;1;136;0;0
355030813000180;1;100;0;0
355030813000182;1;95;0;0
355030813000183;1;63;0;0
355030813000184;1;115;0;0
355030813000185;1;84;0;0
355030813000186;1;498;0;0
355030813000187;1;38;0;0
355030813000188;1;92;0;0
355030813000189;1;52;0;0
355030813000190;1;51;0;0
355030813000191;1;54;0;0
355030813000192;1;55;0;0
355030813000193;1;37;0;0
355030813000194;1;126;0;0
355030813000195;4;25;0;0
355030813000198;1;27;0;0
355030813000199;1;43;0;0
355030813000200;1;107;0;0
355030813000201;1;65;0;0
355030813000202;1;90;0;0
355030813000203;1;2;X;X
355030813000204;1;0;X;X
355030813000205;1;20;0;0
355030813000206;1;5;0;0
355030813000208;4;36;0;0
355030813000209;4;28;0;0
355030813000210;1;131;0;0
355030813000211;1;51;0;0
355030813000213;1;45;0;0
355030813000214;1;71;0;0
355030813000215;1;49;0;0
355030813000217;1;59;0;0
355030813000218;1;85;0;0
355030813000219;1;54;0;0
355030813000220;1;27;0;0
355030813000221;1;46;0;0
355030813000222;1;26;0;0
355030813000223;1;41;0;0
355030813000224;1;152;0;0
355030813000225;1;92;0;0
355030813000226;1;29;0;0
355030813000227;1;46;0;0
355030813000228;1;7;X;X
355030814000001;1;73;0;0
355030814000002;1;128;0;0
355030814000003;1;137;0;0
355030814000004;1;69;0;0
355030814000005;1;51;0;0
355030814000006;1;32;0;0
355030814000007;1;76;0;0
355030814000008;1;62;0;0
355030814000009;1;39;0;0
355030814000010;1;39;0;0
355030814000011;1;83;1;0
355030814000012;1;91;0;0
355030814000013;1;39;0;0
355030814000014;1;124;0;0
355030814000015;1;60;0;0
355030814000016;1;82;0;0
355030814000017;1;22;0;0
355030814000018;1;54;0;0
355030814000019;1;61;0;0
355030814000020;1;69;0;0
355030814000021;1;56;1;0
355030814000022;1;133;0;0
355030814000023;1;51;0;1
355030814000024;1;79;0;0
355030814000025;1;135;0;0
355030814000026;1;126;0;0
355030814000027;1;138;0;0
355030814000028;1;120;0;0
355030814000029;1;96;0;0
355030814000030;1;72;0;0
355030814000031;1;89;0;0
