Cod_setor,Situacao_setor,V022,5a15salarios,15oumais
355030831000062,1,236901,25500,45000
355030831000063,1,96685,8600,0
355030831000064,1,187060,12800,68700
355030831000065,1,163848,31100,16000
355030831000066,1,253545,28400,0
355030831000067,1,221758,12200,15000
355030831000068,1,208426,16700,78544
355030831000069,1,221467,24800,102000
355030831000070,1,175757,11500,0
355030831000071,1,284230,19300,20000
355030831000072,1,33210,0,0
355030831000073,1,67678,27000,0
355030831000074,1,206704,14800,70000
355030831000075,1,377505,31155,53500
355030831000076,1,286724,33000,0
355030831000077,1,161970,16500,0
355030831000078,1,45619,0,12000
355030831000079,1,180534,27100,31000
355030831000080,1,340642,47460,40101
355030831000081,1,193870,36380,10000
355030831000082,1,199692,30800,58000
355030831000083,1,196531,27700,0
355030831000084,1,231609,49295,0
355030831000085,1,141205,16500,25000
355030831000086,1,122416,57070,10000
355030831000087,1,71947,0,9000
355030831000088,1,320965,31300,0
355030831000089,1,445379,25300,146202
355030831000090,1,152970,0,81010
355030831000091,1,84435,2800,0
355030831000092,1,99588,2800,10202
355030831000093,1,475335,29000,13000
355030831000094,1,168306,29200,0
355030831000095,1,123520,16500,0
355030831000096,1,208012,28500,8000
355030831000097,1,176230,26700,13000
355030831000098,1,150380,39400,0
355030831000099,1,167110,27500,12000
355030831000100,1,207758,15800,73000
355030831000101,1,267690,78000,8200
355030831000102,1,261270,68200,0
355030831000103,1,112669,23000,15000
355030831000104,1,180665,34200,48300
355030831000105,1,152260,27700,8000
355030831000106,1,66226,6000,18000
355030831000107,1,368328,53245,60500
355030831000108,1,182146,13000,0
355030831000109,1,132920,12000,0
355030831000110,1,180009,14020,10000
355030831000111,1,212726,11600,50000
355030831000112,1,185154,34261,20000
355030831000113,1,195225,21200,31000
355030831000114,1,84894,27930,0
355030831000115,1,231510,38800,16000
355030831000116,1,364122,53800,46000
355030831000117,1,209824,32000,0
355030831000118,1,467316,24700,52650
355030831000119,1,205160,21000,0
355030831000120,1,323868,10000,28000
355030831000121,1,334241,8000,40000
355030831000122,2,17549,0,0
355030831000123,8,133,0,0
355030831000124,1,169167,9600,0
355030831000125,1,144259,24600,22000
355030831000126,1,219549,25200,0
355030831000127,1,111846,6000,9000
355030831000128,1,133275,22650,0
355030831000129,1,105312,22500,0
355030831000130,1,116356,0,0
355030831000131,1,79027,0,0
355030831000132,1,338809,44400,250000
355030831000133,1,109952,15000,0
355030831000134,1,112628,18100,0
355030831000135,1,210480,25200,15000
355030831000136,1,258832,31020,52000
355030831000137,1,114181,6760,28000
355030831000138,1,82758,5640,0
355030831000139,1,96839,11980,0
355030831000140,1,96488,11000,0
355030831000141,1,129890,29000,24500
355030831000142,1,167672,43000,10000
355030831000143,1,139470,33500,0
355030831000144,1,150827,27000,23510
355030831000145,1,93721,19500,11000
355030831000146,1,150095,11500,45000
355030831000147,1,164654,20640,8000
355030831000148,1,376981,18000,181201
355030831000149,1,126927,11500,30902
355030831000150,1,107808,16400,29403
355030831000151,1,148672,23350,8000
355030831000152,1,139021,21600,28000
355030831000153,1,100898,6800,43000
355030831000154,1,51630,0,18100
355030831000155,1,108635,8900,0
355030831000156,1,88260,13300,0
355030831000157,1,487726,99400,308800
355030831000158,1,85731,15000,0
355030831000159,1,131515,13000,10000
355030831000160,1,174579,18100,10200
355030831000161,1,123347,5000,42000
355030831000162,2,5110,0,0
355030831000163,2,2410,0,0
355030831000164,1,187076,32800,0
355030831000165,1,52660,7000,35000
355030831000166,1,493297,35900,112000
355030831000167,1,54690,0,0
355030831000168,1,26920,0,0
355030831000169,1,62091,5000,9000
355030831000170,1,90924,9000,10202
355030831000171,1,38590,0,0
355030832000001,1,2577759,302200,2224304
355030832000002,1,3078121,342180,2680611
355030832000003,1,917712,100000,799202
355030832000004,1,991284,239500,664252
355030832000005,1,3017726,282200,2669020
355030832000006,1,2274279,267600,1900904
355030832000007,1,659872,262300,326904
355030832000008,1,2205000,98400,2097500
355030832000009,1,1517521,114500,1379267
355030832000010,1,1962270,86300,1841079
355030832000011,1,743526,103111,616110
355030832000012,1,959796,318443,553520
355030832000013,1,1887322,217600,1629300
355030832000014,1,643107,180250,406917
355030832000015,1,648545,235100,362530
355030832000016,1,2040030,522760,1443300
355030832000017,1,859371,279120,509500
355030832000018,1,1509571,416207,1021401
355030832000019,1,1740321,378401,1289000
355030832000020,1,1714173,506580,1114983
355030832000021,1,1477512,353934,1045550
355030832000022,1,2105110,470100,1538510
355030832000023,1,1477402,384157,1047068
355030832000024,1,2401691,333801,2010400
355030832000025,1,1187985,342300,797100
355030832000026,1,2025372,345100,1634500
355030832000027,1,1025930,242000,744000
355030832000028,1,1717722,224000,1467002
355030832000029,1,1145050,280700,843640
355030832000030,1,1082380,343050,660800
355030832000031,1,1942503,231490,1668720
355030832000032,1,1434710,195800,1201200
355030832000033,1,1681901,288200,1358500
355030832000034,1,1347205,157960,1164214
355030832000035,1,2235478,585700,1568128
355030832000036,1,4646693,249100,4336228
355030832000037,1,1264602,230200,983300
355030832000038,1,986307,332600,603000
355030832000039,1,2221628,362300,1821400
355030832000040,1,689920,249078,379007
355030832000041,1,1103362,414451,594101
355030832000042,1,1482810,568960,836600
355030832000043,1,3360331,433821,2886100
355030832000044,1,2964750,279500,2653750
355030832000045,1,2247442,625500,1549500
355030832000046,1,1226500,222100,993200
355030832000047,1,1433516,596000,738550
355030832000048,1,2723274,555945,2096802
355030832000049,1,2139231,447200,1614892
355030832000050,1,1870990,365400,1465400
355030832000051,1,2542815,498500,1964545
355030832000052,1,851075,283700,541500
355030832000053,1,1367922,427900,887202
355030832000054,1,985648,343800,586100
355030832000055,1,1149329,314500,773900
355030832000056,1,856511,212411,611700
355030832000057,1,2234255,316368,1868101
355030832000058,1,1940210,457700,1437200
355030832000059,1,2200265,645380,1498160
355030832000060,1,2128115,396000,1658200
355030832000061,1,1610124,430339,1118300
355030832000062,1,2125920,324810,1736200
355030832000063,1,6748122,282510,6402802
355030832000064,1,2321261,158200,2129450
355030832000065,1,328640,39000,273000
355030832000066,1,2189593,353360,1739200
355030832000067,1,767730,125500,606400
355030832000068,1,877880,345870,460000
355030832000069,1,1773097,426969,1326705
355030832000070,1,1124980,303850,772000
355030832000071,1,986511,287917,644928
355030832000072,1,2727250,154500,2560000
355030832000073,1,2866179,233900,2612419
355030832000074,1,2341214,394878,1878255
355030832000075,1,1412500,476000,904900
355030832000076,1,1472339,274100,1142559
355030832000077,1,825880,366984,391500
355030832000078,1,2543752,290800,2205621
355030832000079,1,2276502,339200,1906300
355030832000080,1,1966698,443296,1443000
355030832000081,1,1406961,418800,936000
355030832000082,1,671300,387700,226500
355030832000083,1,1238190,532500,613300
355030832000084,1,571626,254000,266000
355030832000085,1,1166015,383300,686155
355030832000086,1,956490,272684,633001
355030832000087,1,1948695,431695,1475300
355030832000088,1,1690700,461100,1149900
355030832000089,1,1001800,150600,824500
355030832000090,1,1519783,372453,1111950
355030832000091,1,2497843,477567,1937751
355030832000092,1,2528754,428960,2057302
355030832000093,1,1446973,198123,1221200
355030832000094,1,2429710,206500,2199300
355030832000095,1,2517425,183700,2269201
355030832000096,1,2694517,444001,2174305
355030832000097,1,1774124,158340,1575564
355030832000098,1,2277831,379251,1851574
355030832000099,1,3353983,310023,2999900
355030832000100,1,2925820,420900,2465400
355030832000101,1,1756035,398700,1206200
355030832000102,1,640101,220850,358650
355030832000103,1,1824874,205983,1568900
355030832000104,1,1919943,277000,1563320
355030832000105,1,1686317,217720,1386000
355030832000106,1,1742930,306503,1383901
355030832000107,1,1305542,200540,1059902
355030832000108,1,1886774,206050,1654600
355030832000109,1,2773771,243200,2499801
355030832000110,1,1360928,289550,1007600
355030832000111,1,1994590,284800,1673370
355030832000112,1,1920790,428500,1435500
355030832000113,1,1115460,543555,500700
355030832000114,1,1764227,467236,1201203
355030832000115,1,1521700,290610,1154606
355030832000116,1,1278680,495800,661800
355030832000117,1,708220,211500,472700
355030832000118,1,2414704,326522,2024802
355030832000119,1,1980661,349470,1577700
355030832000120,1,970586,217500,670859
355030832000121,1,2415801,271900,2118600
355030832000122,1,808869,190800,596701
355030832000123,1,1590160,315500,1187700
355030832000124,1,1867523,530315,1213300
355030832000125,1,945225,249200,623030
355030832000126,1,2071124,467150,1483900
355030832000127,1,1543702,540600,898155
355030832000128,1,1344314,323700,984590
355030832000129,1,550414,224900,222901
355030832000130,1,940218,325200,529900
355030832000131,1,1455933,339278,1040400
355030832000132,1,1934056,405911,1468251
355030832000133,1,2233797,322426,1897511
355030832000134,1,2547839,341551,2161551
355030832000135,1,932369,305600,500300
355030832000136,1,1003054,288800,660500
355030832000137,1,327617,103900,115804
355030832000138,1,1297335,237300,1036250
355030832000139,1,1573114,171550,1361094
355030832000140,1,2035747,404264,1565313
355030832000141,1,936023,188301,692502
355030832000142,1,1190791,208900,947801
355030832000143,1,824701,112000,702701
355030832000144,1,577110,102200,467300
355030832000145,1,2597470,202800,2348800
355030832000146,1,794852,320987,366050
355030832000147,1,725946,338240,302600
355030832000148,1,782640,182700,577500
355030832000149,1,1229179,350100,777806
355030832000150,1,924826,219800,646666
355030832000151,1,1147367,164200,945517
355030832000152,1,2058922,215402,1796200
355030832000153,1,442152,133765,282450
355030832000154,1,553031,339201,139900
355030832000155,1,586300,255300,292300
355030832000156,1,572881,214300,310261
355030832000157,1,3816920,246600,3524350
355030832000158,1,739657,181800,544757
355030832000159,1,1008069,156300,822000
355030832000160,1,1301849,220311,1069406
355030832000161,1,1513023,195300,1289450
355030832000162,1,489570,85100,382700
355030832000163,1,1069655,422250,592300
355030832000164,1,1469370,106600,1333040
355030832000166,1,2083281,331501,1699100
355030832000167,1,767964,169656,550500
355030832000168,1,795175,360980,366804
355030832000169,1,1635111,368890,1199800
355030832000170,1,1389265,254760,1101900
355030832000171,1,1970050,123600,1837600
355030832000172,1,732307,122300,586261
355030832000173,1,1812400,133100,1668900
355030832000174,1,1482970,71500,1385000
355030832000175,1,5157750,109900,5010000
355030832000176,1,662770,245100,378000
355030832000177,1,237452,104692,119200
355030833000001,1,157270,13000,0
355030833000002,1,124715,7000,0
355030833000003,1,305577,56000,0
355030833000004,1,228674,32050,0
355030833000005,1,119300,21100,0
355030833000006,1,151512,27800,0
355030833000007,1,132827,36100,0
355030833000008,1,195403,49660,8000
355030833000009,1,59399,0,0
355030833000010,1,139140,12600,0
355030833000011,1,68506,14000,0
355030833000012,1,132365,5000,0
355030833000013,1,194170,29000,10000
355030833000014,1,169261,46800,0
355030833000015,1,266010,60404,15000
355030833000016,1,76530,7000,0
355030833000017,1,144697,12800,15000
355030833000018,1,130868,11800,20000
355030833000019,1,77521,0,0
355030833000020,1,121618,13857,13850
355030833000021,1,192576,19950,0
355030833000022,1,304343,36000,0
355030833000023,1,232225,19300,10000
355030833000024,1,334100,57100,0
355030833000025,1,248918,26800,0
355030833000026,1,19573,0,0
355030833000027,1,124080,32300,0
355030833000028,1,124841,4000,0
355030833000029,1,171650,25400,0
355030833000030,1,162966,38000,0
355030833000031,1,135350,38000,0
355030833000032,1,445452,102500,42000
355030833000033,1,175833,36800,0
355030833000034,1,274775,50600,20000
355030833000035,1,245544,51900,0
355030833000036,1,155800,22000,0
355030833000037,1,316974,64801,8000
355030833000038,1,166791,19700,10000
355030833000039,1,98452,7000,0
355030833000040,1,352711,64900,0
355030833000041,1,291381,33100,18000
355030833000042,1,248037,77550,0
355030833000043,1,178668,19000,0
355030833000044,1,160336,39200,0
355030833000045,1,89631,0,0
355030833000046,1,116042,5200,0
355030833000047,1,165077,21800,0
355030833000048,1,100060,6000,0
355030833000049,1,120726,6000,0
355030833000050,1,154334,15500,0
355030833000051,1,185896,18000,0
355030833000052,1,65760,3000,0
355030833000053,1,457421,117712,30000
355030833000054,1,180480,36800,0
355030833000055,1,181379,39900,8000
355030833000056,1,210342,36700,10000
355030833000057,1,138086,10000,0
355030833000058,1,155637,27200,0
355030833000059,1,132790,12400,0
355030833000060,1,216592,54200,0
355030833000061,1,198760,9700,0
355030833000062,1,229370,45400,0
355030833000063,1,217841,30800,0
355030833000064,1,122112,34700,0
355030833000065,1,298861,12200,0
355030833000066,1,236209,23800,0
355030833000067,1,275270,32800,0
355030833000068,1,174300,20200,0
355030833000069,1,143309,2600,0
355030833000070,1,124186,17700,0
355030833000071,1,98255,2600,0
355030833000072,1,266581,28700,0
355030833000073,1,146885,15960,0
355030833000074,1,205510,12100,0
355030833000075,1,127764,8500,0
355030833000076,1,127240,2600,0
355030833000077,1,187233,8800,0
355030833000078,1,190998,9000,0
355030833000079,1,208202,11300,50000
355030833000080,1,200921,14500,0
355030833000081,1,161593,13500,0
355030833000082,1,216837,22400,10000
355030833000083,1,97718,2800,0
355030833000084,1,102518,3000,0
355030833000085,1,122271,6000,0
355030833000086,1,174731,10000,0
355030833000087,1,205386,21700,0
355030833000088,1,152762,0,0
355030833000089,1,105694,0,0
355030833000090,1,129648,0,0
355030833000091,1,231140,10800,8000
355030833000092,1,182343,9700,0
355030833000093,1,143911,12430,0
355030833000094,1,132650,3000,10000
355030833000095,1,214794,2600,0
355030833000096,1,186778,18280,8000
355030833000097,1,234907,13800,0
355030833000098,1,136840,7500,0
355030833000099,1,145103,0,0
355030833000100,4,78083,0,0
355030833000101,1,279639,14000,0
355030833000102,1,179484,18000,0
355030833000103,1,135015,0,0
355030833000104,1,141235,10000,0
355030833000105,1,27016,3000,0
355030833000106,1,253850,4000,0
355030833000107,4,4760,0,0
355030833000108,4,64051,5800,15000
355030833000109,1,13430,2800,0
355030833000110,1,27040,3000,0
355030833000111,1,199623,5700,17000
355030833000112,1,105734,3000,0
355030833000113,1,11490,0,0
355030833000114,1,420503,24600,0
355030833000115,1,114648,12800,0
355030833000116,1,205246,18858,0
355030833000117,1,338418,13500,113000
355030833000118,1,121291,3000,0
355030833000119,1,141525,5800,0
355030833000120,1,209266,16300,0
355030833000121,1,219833,8600,10000
355030833000122,1,402727,11000,0
355030833000123,1,197090,20000,12000
355030833000124,8,16740,3000,0
355030833000125,1,154687,11900,0
355030833000126,1,151596,12000,0
355030833000127,1,202926,32900,0
355030833000128,1,198607,21900,0
355030833000129,8,5440,0,0
355030833000130,1,32915,3000,0
355030833000131,1,46230,0,0
355030833000132,1,115576,10500,0
355030833000133,1,135850,4500,0
355030833000134,1,71190,5900,0
