Cod_setor,Situacao_setor,V002,V004,Target_2_10_salarios_per_capita
355030824000018,1,204466,0,14
355030824000019,1,478203,0,35
355030824000020,1,553092,0,54
355030824000021,1,582642,0,37
355030824000022,1,898690,0,72
355030824000023,1,697195,0,38
355030824000024,1,616581,0,63
355030824000025,1,332201,0,31
355030824000026,1,508240,1310,42
355030824000027,1,434614,0,32
355030824000028,1,380429,0,26
355030824000029,1,245797,0,22
355030824000030,1,590739,700,55
355030824000031,1,531430,0,47
355030824000032,1,243836,0,21
355030824000033,1,493862,0,39
355030824000034,1,542440,0,53
355030824000035,1,1461501,0,168
355030824000036,1,661844,0,65
355030824000037,1,562443,0,52
355030824000038,1,585154,0,39
355030824000039,1,1451197,0,208
355030824000040,1,496602,0,48
355030824000041,1,518134,0,47
355030824000042,1,740708,0,57
355030824000043,1,912164,0,93
355030824000044,1,331000,0,11
355030824000045,1,343831,0,27
355030824000046,1,654735,0,61
355030824000047,1,762211,0,65
355030824000048,1,364188,0,24
355030824000050,1,344078,0,24
355030824000051,1,1239104,0,209
355030824000052,1,1890327,0,300
355030824000053,1,558331,0,36
355030824000054,1,480682,0,27
355030824000055,1,486626,0,26
355030824000056,1,240921,0,20
355030824000057,1,389768,0,14
355030824000058,1,232343,0,14
355030824000059,1,396126,510,29
355030824000060,1,311795,0,24
355030824000061,1,546103,0,35
355030824000062,1,666741,0,57
355030824000063,1,135561,0,7
355030824000064,1,381087,0,14
355030824000065,1,1919355,0,253
355030824000066,1,248209,0,21
355030824000067,1,390738,0,34
355030824000068,1,449422,0,42
355030824000069,1,574699,0,53
355030824000070,1,791889,0,81
355030824000071,1,703140,0,89
355030824000072,1,2252548,0,300
355030824000073,1,292073,0,15
355030824000074,1,244021,0,8
355030824000075,1,1055967,0,122
355030824000076,1,884272,0,90
355030824000077,1,403346,0,30
355030824000078,1,563489,0,59
355030824000079,1,225529,0,14
355030824000080,1,243032,0,18
355030824000081,1,303666,0,27
355030824000082,1,220941,0,15
355030824000083,1,540969,0,58
355030824000084,1,509787,9040,55
355030824000085,1,377879,0,21
355030824000086,1,702358,0,47
355030824000087,1,293065,0,19
355030824000088,1,127782,0,6
355030824000089,1,113930,0,3
355030824000090,1,670128,0,4
355030824000091,1,210215,0,31
355030824000092,1,375087,0,43
355030824000093,1,475641,2410,33
355030824000094,1,567325,0,41
355030824000095,1,167113,3520,6
355030824000096,1,648586,0,47
355030824000097,1,422789,0,44
355030824000098,1,378755,0,31
355030824000099,1,460291,0,47
355030824000100,1,419305,0,39
355030824000101,1,927597,0,68
355030824000102,1,993484,0,95
355030824000103,1,661402,0,63
355030824000104,1,772410,0,58
355030824000105,1,438095,0,43
355030824000106,1,563686,0,46
355030824000107,1,291601,0,20
355030824000108,1,507978,0,45
355030824000109,1,311870,0,16
355030824000110,1,295920,0,19
355030824000111,1,786247,0,80
355030824000112,1,393095,0,39
355030824000113,1,464798,0,42
355030824000114,1,545045,0,50
355030824000115,1,823675,0,87
355030824000116,1,591128,0,49
355030824000117,1,506077,0,58
355030824000118,1,570695,0,66
355030824000119,1,660944,0,56
355030824000120,1,442360,0,10
355030824000121,1,965271,0,90
355030824000122,1,685958,0,84
355030824000123,1,715249,0,72
355030824000124,1,272395,0,16
355030824000125,1,721465,0,71
355030824000126,1,373150,0,40
355030824000127,1,767969,0,80
355030824000128,1,924906,0,80
355030824000129,1,948727,0,107
355030824000130,1,798090,0,83
355030824000131,1,368840,0,32
355030824000132,1,383730,0,26
355030824000133,1,414210,0,35
355030824000134,1,197461,0,10
355030824000135,1,371216,0,30
355030824000136,1,517517,0,40
355030824000137,1,595610,0,64
355030824000138,1,594167,0,62
355030824000139,1,569374,1000,60
355030824000140,1,279809,0,15
355030824000141,1,1511821,0,188
355030824000142,1,258764,0,16
355030824000143,1,637204,1600,75
355030824000144,1,213029,0,17
355030824000145,1,146614,0,10
355030824000146,1,272627,0,30
355030824000147,1,320814,0,31
355030824000148,1,740723,0,81
355030824000149,1,443797,0,44
355030824000150,1,271028,0,21
355030824000151,1,220497,0,15
355030824000152,1,341828,0,18
355030824000153,1,736102,0,139
355030824000154,1,770120,0,90
355030824000155,1,737418,0,120
355030824000157,1,424121,0,50
355030824000158,1,138423,0,11
355030824000159,1,249198,0,12
355030824000160,1,171956,0,17
355030824000161,1,252190,0,17
355030824000162,1,255178,0,6
355030824000163,1,136531,0,3
355030824000164,1,535266,0,16
355030824000165,1,482690,0,1
355030825000001,1,434847,0,23
355030825000002,1,406396,0,12
355030825000003,1,446879,0,40
355030825000004,1,262097,0,17
355030825000005,1,358304,0,30
355030825000006,1,396230,0,32
355030825000007,1,273072,0,19
355030825000008,1,217660,0,16
355030825000009,1,223907,0,18
355030825000010,1,283261,0,24
355030825000011,1,484177,0,41
355030825000012,1,369695,0,26
355030825000013,1,266361,0,9
355030825000014,1,407409,0,15
355030825000015,1,298886,0,8
355030825000016,1,252219,0,12
355030825000017,1,207537,0,4
355030825000018,1,229620,0,17
355030825000019,1,499038,0,43
355030825000020,1,305982,0,20
355030825000021,1,278043,0,7
355030825000022,1,291571,0,10
355030825000023,1,168356,0,7
355030825000024,1,230977,0,8
355030825000025,1,162978,0,2
355030825000026,1,250091,0,13
355030825000027,1,182587,0,6
355030825000028,1,273828,0,10
355030825000029,1,308031,0,14
355030825000030,1,347005,0,21
355030825000031,1,484959,0,17
355030825000032,1,597600,0,65
355030825000033,1,579564,0,57
355030825000034,1,504002,0,20
355030825000035,1,264653,0,10
355030825000036,1,138103,0,8
355030825000037,1,357878,700,11
355030825000038,1,294191,0,15
355030825000039,1,408028,0,24
355030825000040,1,335292,0,27
355030825000041,1,304325,0,8
355030825000042,1,301535,0,5
355030825000043,1,246175,0,3
355030825000044,1,191547,0,7
355030825000045,1,219578,0,12
355030825000046,1,484331,0,38
355030825000047,1,377274,0,24
355030825000048,1,227920,1800,28
355030825000049,1,295452,0,18
355030825000050,1,110360,0,6
355030825000051,1,389278,0,41
355030825000052,1,397190,0,16
355030825000053,1,103051,0,2
355030825000054,1,222057,0,11
355030825000055,1,293542,0,14
355030825000056,1,333429,0,6
355030825000057,1,309662,0,19
355030825000058,1,191848,0,4
355030825000059,1,311345,0,14
355030825000060,1,345138,0,13
355030825000061,1,313950,0,14
355030825000063,1,195989,0,17
355030825000064,1,246189,0,16
355030825000065,1,339994,0,34
355030825000066,1,191132,0,8
355030825000067,1,315756,0,10
355030825000068,1,142328,0,3
355030825000069,1,306787,0,12
355030825000070,1,237825,0,3
355030825000071,1,219462,0,16
355030825000072,1,205507,0,12
355030825000073,1,376033,0,29
355030825000074,1,297471,0,21
355030825000075,1,323390,0,10
355030825000076,1,337677,0,7
355030825000077,1,264224,0,10
355030825000078,1,423791,0,7
355030825000079,1,268380,0,32
355030825000080,1,109534,0,4
355030825000081,1,188678,0,2
355030825000082,1,151186,0,3
355030825000083,1,204338,0,17
355030825000084,1,224193,0,15
355030825000085,1,227952,0,0
355030825000086,1,179065,0,4
355030825000087,1,228968,0,10
355030825000088,1,405440,0,15
355030825000089,1,606008,0,47
355030825000090,1,346620,0,19
355030825000091,1,258523,0,21
355030825000092,1,166149,0,6
355030825000093,1,157679,0,3
355030825000094,1,148921,0,2
355030825000095,1,115015,0,3
355030825000096,1,156051,0,2
355030825000097,1,439362,0,24
355030825000098,1,226488,0,16
355030825000099,1,447534,0,27
355030825000100,1,275315,0,23
355030825000101,1,300568,0,12
355030825000102,1,197869,0,11
355030825000103,1,189356,0,15
355030825000104,1,431965,0,22
355030825000105,1,379442,0,27
355030825000106,1,338543,0,21
355030825000107,1,451947,0,26
355030825000108,1,397201,0,30
355030825000109,1,138355,0,6
355030825000110,1,216946,0,8
355030825000111,1,387059,0,19
355030825000112,1,161849,0,6
355030825000113,1,45605,0,0
355030825000114,1,437829,0,25
355030825000115,1,207685,0,18
355030825000116,1,124858,0,5
355030825000117,1,412471,0,36
355030825000118,1,268955,0,15
355030825000119,1,345320,0,25
355030825000120,1,276528,0,18
355030825000121,1,321495,0,24
355030825000122,1,319386,0,23
355030825000123,1,458835,0,23
355030825000124,1,349292,0,20
355030825000125,1,225045,0,15
355030825000126,1,263638,0,10
355030825000127,1,609683,0,68
355030825000128,1,454355,0,31
355030825000129,1,404769,0,29
355030825000130,1,480834,0,39
355030825000131,1,399955,0,28
355030825000132,1,307333,0,23
355030825000133,1,334314,0,27
355030825000134,1,448802,0,30
355030825000135,1,322803,0,22
355030825000136,1,154476,0,5
355030825000137,1,425275,0,15
355030825000138,1,118222,0,3
355030825000139,1,283008,0,12
355030825000140,1,202590,0,8
355030825000141,1,255740,0,15
355030825000142,1,345219,0,19
355030825000143,1,340835,0,11
355030825000144,1,317846,0,24
355030825000145,1,396668,0,27
355030825000146,1,206643,0,11
355030825000147,1,172958,0,12
355030825000148,1,135304,0,13
355030825000149,1,227530,0,9
355030825000150,1,421255,0,36
355030825000151,1,228246,0,13
355030825000152,1,213490,0,13
355030825000153,1,441882,0,35
355030825000154,1,353777,0,20
355030825000155,1,101331,0,5
355030825000156,1,345613,0,24
355030825000157,1,159883,0,3
355030825000158,1,338296,1000,20
355030825000159,1,360626,0,21
355030825000160,1,249028,0,12
355030825000161,1,370974,0,19
355030825000162,1,169602,0,9
355030825000163,1,224897,0,13
355030825000164,1,340845,0,34
355030825000165,1,238171,0,16
355030825000166,1,296350,0,19
355030825000167,1,398989,510,25
355030825000168,1,162667,0,5
355030825000169,1,192824,0,10
355030825000170,1,244984,0,4
355030825000171,1,208102,0,12
355030825000172,1,217124,0,11
355030825000173,1,380272,0,23
355030825000174,1,350741,0,16
355030825000175,1,232388,0,9
355030825000176,1,250889,0,9
355030825000177,2,307944,0,2
355030825000178,1,382553,0,9
355030825000179,1,453776,0,18
355030825000180,1,402346,0,15
355030825000181,1,198127,0,7
355030825000182,1,228847,0,5
355030825000183,1,95956,256,0
355030825000184,1,384506,0,39
355030825000185,1,250810,0,14
355030825000186,1,264667,0,5
355030825000187,1,202202,0,11
355030825000188,1,288773,0,4
355030825000189,1,270044,0,8
355030825000190,1,383008,0,17
355030825000191,1,282574,0,11
355030825000192,1,223685,0,12
355030825000193,1,331487,0,14
355030825000194,1,376988,0,24
355030825000195,1,242026,0,4
355030825000196,1,419274,0,4
355030825000197,1,235866,0,4
355030825000198,1,385122,0,12
355030825000199,1,372699,0,5
355030825000200,1,510837,0,11
355030825000201,1,224351,0,10
355030825000202,1,459359,0,9
355030825000203,1,246983,0,7
355030825000204,8,X,X,0
355030825000205,1,501781,0,37
355030825000206,1,257249,0,14
355030825000207,1,274726,0,13
355030825000208,2,333749,0,30
355030825000209,1,175680,0,9
355030825000210,1,234205,0,16
355030825000211,1,285461,0,20
355030825000212,1,208499,0,12
355030825000213,1,265596,0,15
355030825000214,1,343507,0,27
355030825000215,1,323671,0,13
355030825000216,1,389911,0,12
355030825000217,1,223392,0,10
355030825000218,1,233422,0,19
355030825000219,1,275826,0,11
355030825000220,1,317625,0,21
355030825000221,1,440291,0,29
355030825000222,1,536271,0,22
355030825000223,1,302911,0,12
355030825000224,1,381081,1900,24
355030825000225,1,147595,0,11
355030825000226,1,290356,0,16
355030825000227,1,191863,0,14
355030825000228,1,281063,0,14
355030825000229,1,234157,0,3
355030825000230,1,418945,0,27
355030825000231,1,223857,0,15
355030825000232,1,312073,0,18
355030825000233,4,9964,0,0
355030825000234,1,185640,0,8
355030825000235,1,228656,0,17
355030825000236,1,277661,0,14
355030825000237,1,270260,700,2
355030825000238,1,193429,0,8
355030825000239,1,159995,0,9
355030825000240,1,138310,0,3
355030825000241,1,166276,0,0
355030825000242,1,184996,0,5
355030825000243,1,246861,0,15
355030825000244,1,291841,0,13
355030825000245,1,179560,0,8
355030825000246,1,42855,0,0
355030825000247,1,346123,0,9
355030825000248,1,276017,0,7
355030825000249,1,174528,0,1
355030825000250,1,148956,0,2
355030825000251,1,208545,0,1
355030825000252,1,270298,0,17
355030825000253,1,328795,0,15
355030825000254,1,184053,0,13
355030825000255,2,107155,0,5
355030825000256,2,10240,0,0
355030825000257,2,183555,0,8
355030825000258,1,371225,0,11
355030825000259,1,155634,0,5
355030825000260,1,223346,0,15
355030825000261,1,184131,0,11
355030825000262,1,381643,0,29
355030825000263,1,187114,0,5
355030825000264,2,88153,0,0
355030825000265,2,510,0,0
355030825000266,2,154452,0,3
355030825000267,2,22081,0,0
355030825000268,1,89787,0,3
355030825000269,1,110304,0,1
355030825000270,1,144887,0,5
355030825000271,1,241943,0,2
355030825000272,1,86975,0,0
355030825000273,1,148178,0,4
355030825000274,1,107205,0,2
355030825000275,1,125521,0,4
355030825000276,1,128000,0,6
355030825000277,1,206302,0,3
355030825000278,1,321928,0,22
355030825000279,8,118930,0,6
355030825000281,2,216643,0,16
355030825000282,1,236529,0,9
355030825000283,1,353401,0,21
355030825000284,1,297938,0,13
355030825000285,1,232956,0,10
355030825000286,1,246002,0,10
355030825000287,1,291710,0,8
355030825000288,1,147207,0,5
355030825000289,1,291732,0,7
355030825000290,1,431594,0,9
355030825000291,1,147394,0,4
355030825000292,1,256126,0,9
355030825000293,8,27868,0,0
355030825000294,1,213429,0,6
355030825000295,8,X,X,0
355030825000297,8,7200,0,0
355030825000298,2,326163,0,31
355030825000299,1,181558,0,7
355030825000300,1,249819,0,6
355030825000301,1,204004,0,15
355030825000302,1,244154,0,11
355030825000303,1,X,X,0
355030825000304,1,169930,0,12
355030825000305,1,106440,0,9
355030825000306,1,159052,0,14
355030825000307,1,206368,0,8
355030825000308,1,252895,0,6
355030825000309,2,176092,0,4
355030825000310,2,81227,0,0
355030825000311,2,147855,0,2
355030825000312,2,183352,0,7
355030825000314,1,308135,0,25
355030825000315,1,84000,0,2
355030825000316,1,100945,0,5
355030825000318,1,284543,0,15
355030825000319,1,318744,0,13
355030825000321,1,255955,0,9
355030825000322,1,114289,0,1
355030825000323,1,211067,0,17
355030825000324,1,308278,0,16
355030825000325,1,241857,0,15
355030825000326,1,196877,0,7
355030825000327,1,146355,0,1
355030825000328,1,20591,0,3
355030825000329,1,42892,0,2
355030825000332,1,158879,6439,7
355030825000333,1,32200,0,1
355030825000334,1,51345,0,1
355030825000335,1,41453,0,1
355030825000336,1,109751,0,1
355030825000337,1,35566,0,0
355030825000338,1,103794,0,1
355030825000339,1,77895,0,3
355030826000001,1,1893946,0,141
355030826000002,1,1800883,0,160
355030826000003,1,1936814,0,139
355030826000004,1,1863993,0,145
355030826000005,1,1743079,0,136
355030826000006,1,4223233,0,223
355030826000007,1,1574903,0,86
355030826000008,1,1900947,0,139
355030826000009,1,2896138,0,158
355030826000010,1,2606694,0,176
355030826000011,1,1848766,0,155
355030826000012,1,1838168,0,139
355030826000013,1,2041320,1600,148
355030826000014,1,772899,0,94
355030826000015,1,1505262,3000,209
355030826000016,1,1899108,0,190
355030826000017,1,4406592,0,231
355030826000018,1,1600570,0,96
355030826000019,1,4980875,0,239
355030826000020,1,2303065,0,168
355030826000021,1,2229007,0,129
355030826000022,1,3148230,0,219
355030826000023,1,2259368,0,158
355030826000024,1,1354165,0,130
355030826000025,1,2133557,0,198
355030826000026,1,1531710,0,128
355030826000027,1,1327317,0,175
355030826000028,1,2373204,0,204
355030826000029,1,1915649,0,177
355030826000030,1,1508948,0,173
355030826000031,1,900270,0,116
355030826000032,1,1186743,0,190
355030826000033,1,1402069,0,175
355030826000034,1,1165090,0,142
355030826000035,1,1404719,0,169
355030826000036,1,1832391,0,222
355030826000037,1,1703743,0,152
355030826000038,1,577091,0,91
355030826000039,1,1238555,0,204
355030826000041,1,1719179,0,124
355030826000042,1,4988684,0,239
355030826000043,1,3327258,0,207
355030826000044,1,2433941,0,161
355030826000045,1,1276708,0,99
355030826000046,1,2475056,0,214
355030826000047,1,1467382,0,125
355030826000048,1,1812240,0,169
355030826000049,1,1284347,0,146
355030826000050,1,1355237,0,131
355030826000051,1,2169123,0,226
